rank,gene,rna_lfc,rna_p,tissue,prot_lfc,prot_p,neglog10p,transcriptomic,proteomic,genomic,score,concordant
579,KCNH1,-0.75431598644843,1.33828604963027e-06,TCX,0.0032344728299272,0.918994457090728,7.397940008672037,0.75431598644843,0.0032344728299272,7.397940008672037,0.4829596412556053,False
580,SLC7A10,0.216398190128355,0.0013577862321773,ACC,-0.0185822906451659,0.705894550447247,8.698970004336019,0.216398190128355,0.0185822906451659,8.698970004336019,0.48251121076233183,False
581,NCK2,0.207517076352241,8.35580811525402e-05,TCX,-0.0056828393983036,0.7586787525328,14.522878745280336,0.207517076352241,0.0056828393983036,14.522878745280336,0.48251121076233183,False
582,ADK,-0.146633471547309,3.5324975699487e-05,PHG,0.0140587693890901,0.569123644378963,15.154901959985745,0.146633471547309,0.0140587693890901,15.154901959985745,0.4820627802690583,False
583,CLEC3B,-0.30716158724261,0.0127165606988653,ACC,-0.0419407375358976,0.398959274024256,5.301029995663981,0.30716158724261,0.0419407375358976,5.301029995663981,0.4811659192825112,True
584,YAP1,0.812882873201121,1.09114472745276e-11,TCX,0.0122752099379843,0.866856556137512,6.0,0.812882873201121,0.0122752099379843,6.0,0.4811659192825112,True
585,ABCA7,0.175297423593566,0.0773097528281298,STG,0.0037136301167559,0.951513385852699,38.096910013008056,0.175297423593566,0.0037136301167559,38.096910013008056,0.4807174887892377,True
586,TMEM132B,-0.313722677424037,1.05805538689513e-11,PHG,-0.0103173145224497,0.693179047715488,8.301029995663981,0.313722677424037,0.0103173145224497,8.301029995663981,0.4807174887892376,True
587,SLC6A11,0.341104284820073,0.0080474180734723,TCX,0.0397366182042748,0.30117685452872,5.221848749616356,0.341104284820073,0.0397366182042748,5.221848749616356,0.4802690582959641,True
588,PCDHGA3,0.172701702362382,0.190107035995083,TCX,0.0208193774196325,0.56746766597701,9.397940008672036,0.172701702362382,0.0208193774196325,9.397940008672036,0.4802690582959641,True
589,FRMD4A,-0.244842021713337,1.43750318597804e-05,TCX,-0.0085304066978182,0.694027239967575,10.0,0.244842021713337,0.0085304066978182,10.0,0.4798206278026906,True
590,ANK1,-0.549882328691865,2.63016518170118e-06,TCX,0.0332532590682311,0.535251121141163,5.0,0.549882328691865,0.0332532590682311,5.0,0.47967115097159935,False
591,HMGN4,-0.0414661918177393,0.366762749382307,STG,0.0824600787224012,0.143396809784474,8.0,0.0414661918177393,0.0824600787224012,8.0,0.4792227204783258,False
592,CDH12,-0.64893914295823,2.51100256862339e-13,PHG,-0.0104462614956378,0.819079278408642,6.221848749616356,0.64893914295823,0.0104462614956378,6.221848749616356,0.4790732436472347,True
593,EIF4E3,-0.272765044291732,1.57221167042063e-07,TCX,0.042971879732545,0.0616879042153024,5.3979400086720375,0.272765044291732,0.042971879732545,5.3979400086720375,0.47892376681614346,False
594,HSCB,0.194983197949169,0.0003981181392529,TCX,-0.0143899925940093,0.563565013138851,10.221848749616356,0.194983197949169,0.0143899925940093,10.221848749616356,0.477727952167414,False
595,SS18,0.188429849808843,6.41547846694397e-08,PHG,-0.074329846379369,0.201953862526992,5.301029995663981,0.188429849808843,0.074329846379369,5.301029995663981,0.47727952167414045,False
596,CACNB2,-0.280783830236102,1.49814134394178e-10,PHG,0.012939298469072,0.505130600003478,8.221848749616356,0.280783830236102,0.012939298469072,8.221848749616356,0.47608370702541103,False
597,CIAO2A,0.0763347912235446,0.0777796059426695,PHG,0.0254533480368146,0.662747598958679,16.69897000433602,0.0763347912235446,0.0254533480368146,16.69897000433602,0.47578475336322873,True
598,GPC6,0.337356979175156,0.0385025855676903,TCX,0.0186052778576426,0.863955970309464,7.154901959985743,0.337356979175156,0.0186052778576426,7.154901959985743,0.4757847533632287,True
599,VAPA,-0.0879348703468317,0.0018048210210122,IFG,-0.0650132576583574,0.128108026181343,7.698970004336019,0.0879348703468317,0.0650132576583574,7.698970004336019,0.47503736920777273,True
600,PCDH7,-0.450886192848888,7.559972302119249e-12,PHG,0.0281975778172432,0.401091696371975,5.301029995663981,0.450886192848888,0.0281975778172432,5.301029995663981,0.4730941704035874,False
601,FAM151B,-0.110897065987947,0.0136351028648751,PHG,0.035057685594073,0.429269321985727,9.0,0.110897065987947,0.035057685594073,9.0,0.4717488789237668,False
602,PARN,-0.212379801601695,0.0002362627838149,TCX,-0.0292375482697372,0.263419635276741,7.522878745280337,0.212379801601695,0.0292375482697372,7.522878745280337,0.4717488789237668,True
603,SPRED2,-0.160354099395977,0.0008574404361859,PHG,-0.038707898635694,0.319812164106276,7.522878745280337,0.160354099395977,0.038707898635694,7.522878745280337,0.47085201793721976,True
604,USP13,-0.292813694667648,6.65637008363572e-07,TCX,-0.0353574403178451,0.252553026991186,5.522878745280337,0.292813694667648,0.0353574403178451,5.522878745280337,0.47070254110612847,True
605,GLRX,-0.256008673736171,0.0012956174797854,PHG,0.0532100523698507,0.0602140147724548,5.154901959985743,0.256008673736171,0.0532100523698507,5.154901959985743,0.47055306427503735,False
606,ACOX1,0.107380550749804,0.0011684264611765,PHG,-0.0610205744078423,0.0479023918268563,7.397940008672037,0.107380550749804,0.0610205744078423,7.397940008672037,0.47040358744394617,False
607,TMEM120B,-0.0627603804920254,0.121015577318489,DLPFC,-0.0486663644032655,0.217042635245064,9.0,0.0627603804920254,0.0486663644032655,9.0,0.470254110612855,True
608,GRM3,-0.193872424093107,0.0306162605099661,TCX,-0.10470142088221,4.99011195981794e-05,5.045757490560675,0.193872424093107,0.10470142088221,5.045757490560675,0.4701046337817638,True
609,TCF20,0.0722260826414605,0.0200614030407919,PCC,0.0312689538421979,0.538504716255313,12.69897000433602,0.0722260826414605,0.0312689538421979,12.69897000433602,0.46980568011958146,True
610,SNRPD1,-0.100345311551125,0.0072682572738017,TCX,0.0495922666021986,0.0859785723509591,8.0,0.100345311551125,0.0495922666021986,8.0,0.4696562032884903,False
611,PHACTR4,0.279647057287085,8.04525205169374e-08,PHG,-0.0091090139200433,0.886154122325167,8.522878745280337,0.279647057287085,0.0091090139200433,8.522878745280337,0.46950672645739905,False
612,ACSL6,-0.337972066508907,2.12237644995321e-09,PHG,-0.0187498892916421,0.410845016409299,6.698970004336019,0.337972066508907,0.0187498892916421,6.698970004336019,0.4692077727952167,True
613,PTPRS,0.0748277185594484,0.198388677901306,ACC,-0.0285990363916224,0.517374084228578,13.397940008672036,0.0748277185594484,0.0285990363916224,13.397940008672036,0.46875934230194316,False
614,NUDT12,-0.17718623343435,0.0114665817813911,TCX,-0.0426207296781277,0.19650156048903,6.522878745280337,0.17718623343435,0.0426207296781277,6.522878745280337,0.46875934230194316,True
615,MRPL58,-0.13451021237787,0.0093291464520645,FP,-0.043097681076923,0.147002512277527,7.698970004336019,0.13451021237787,0.043097681076923,7.698970004336019,0.4687593423019431,True
616,FAM135B,-0.26906740888274,0.0042435466404488,TCX,0.0318641274513582,0.429817760171038,6.045757490560675,0.26906740888274,0.0318641274513582,6.045757490560675,0.4684603886397608,False
617,HYI,0.160553944148852,0.0076209187925054,PCC,0.0530359154699119,0.120083059771475,6.154901959985743,0.160553944148852,0.0530359154699119,6.154901959985743,0.4683109118086696,True
618,ACTB,-0.16720154164862,0.0004376786680936,ACC,-0.0111512301064082,0.69898177245356,12.30102999566398,0.16720154164862,0.0111512301064082,12.30102999566398,0.4678624813153961,True
619,SHARPIN,0.155197073265318,0.0001224286168565,IFG,0.0060988248569371,0.901542342494057,21.522878745280337,0.155197073265318,0.0060988248569371,21.522878745280337,0.4656203288490284,True
620,SERINC5,0.388196222824806,9.77353337496903e-10,PHG,0.0383039856095176,0.48249227197157,5.045757490560675,0.388196222824806,0.0383039856095176,5.045757490560675,0.4656203288490284,True
621,F13A1,0.576715160628634,0.0008128904510163,PHG,0.0049374960961245,0.959608609508394,7.301029995663981,0.576715160628634,0.0049374960961245,7.301029995663981,0.465321375186846,True
622,CSE1L,-0.0738163253281234,0.084627649220046,IFG,-0.0349207377178208,0.0675037636337238,10.397940008672036,0.0738163253281234,0.0349207377178208,10.397940008672036,0.46412556053811654,True
623,USF2,0.277916729552899,2.22193351390018e-08,TCX,0.0314457160799173,0.609874891322405,6.0,0.277916729552899,0.0314457160799173,6.0,0.46412556053811654,True
624,NUP85,-0.0868659874956688,0.0005943623031099,DLPFC,0.0176345175562822,0.548478079674282,24.69897000433602,0.0868659874956688,0.0176345175562822,24.69897000433602,0.46397608370702537,False
625,SORBS2,-0.172496312733553,0.0006071583682004,ACC,-0.0855295691888622,0.176193903794316,5.221848749616356,0.172496312733553,0.0855295691888622,5.221848749616356,0.46382660687593424,True
626,ZC3H7B,0.194192977364445,9.74276718403056e-05,TCX,-0.020965947194802,0.331772265907289,8.301029995663981,0.194192977364445,0.020965947194802,8.301029995663981,0.463677130044843,False
627,PDCD6,-0.15869140703504,0.0024199373479724,TCX,-0.0370641315630437,0.236908881952978,7.522878745280337,0.15869140703504,0.0370641315630437,7.522878745280337,0.463677130044843,True
628,CDH18,-0.613601803876782,9.81473029294741e-09,TCX,0.0191306477934491,0.413585920346183,5.301029995663981,0.613601803876782,0.0191306477934491,5.301029995663981,0.4635276532137519,False
629,MTDH,0.0853353480199486,0.0003965049633161,PHG,-0.0375371746158205,0.11916753620969,9.397940008672036,0.0853353480199486,0.0375371746158205,9.397940008672036,0.4632286995515695,False
630,EPSTI1,0.251258452877659,0.0124102073481071,PHG,0.0105052446121014,0.958304413245666,8.698970004336019,0.251258452877659,0.0105052446121014,8.698970004336019,0.46218236173393124,True
631,KCNJ4,-0.410304411173242,1.0301980225548e-06,PHG,-0.0352474305271773,0.275189733879456,5.045757490560675,0.410304411173242,0.0352474305271773,5.045757490560675,0.46203288490284006,True
632,ATXN2L,0.124718412223316,0.0007681920283803,TCX,-0.0399552784183518,0.118116709703068,8.0,0.124718412223316,0.0399552784183518,8.0,0.4618834080717488,False
633,DGKQ,-0.148566659987809,0.0043542062131517,PHG,-0.0208884376510974,0.586916909302695,9.522878745280336,0.148566659987809,0.0208884376510974,9.522878745280336,0.4614349775784753,True
634,ECHDC2,0.296026597155129,1.08280407107481e-06,PHG,-0.0048138112019692,0.92553022747327,9.0,0.296026597155129,0.0048138112019692,9.0,0.4609865470852018,False
635,TMCC3,0.465600459067136,3.08538329874112e-09,PHG,-0.0041711190866509,0.960004752989315,7.698970004336019,0.465600459067136,0.0041711190866509,7.698970004336019,0.46098654708520176,False
636,PITPNM2,0.134867201462841,0.0532652849549669,STG,-0.0124601788984295,0.595626261561705,15.154901959985745,0.134867201462841,0.0124601788984295,15.154901959985745,0.4605381165919282,False
637,TGFBR3,0.639091266289342,4.80221447581207e-09,TCX,0.022478833804942,0.69754912768388,5.096910013008056,0.639091266289342,0.022478833804942,5.096910013008056,0.45919282511210757,True
638,SYT16,-0.659548509038472,3.64977479340055e-10,TCX,0.0120722640954903,0.767882368046592,5.698970004336019,0.659548509038472,0.0120722640954903,5.698970004336019,0.4582959641255605,False
639,ACBD5,0.122386339318107,0.0002757948176373,PHG,0.0207912507492721,0.808556676781494,11.0,0.122386339318107,0.0207912507492721,11.0,0.4581464872944694,True
640,TST,0.187976207008253,0.006981405615695,PHG,0.0392545485267711,0.39059913079918,6.301029995663981,0.187976207008253,0.0392545485267711,6.301029995663981,0.457847533632287,True
641,FNIP1,0.114301187540923,6.09079226163101e-05,PHG,0.0670024933484044,0.291761705650809,6.3979400086720375,0.114301187540923,0.0670024933484044,6.3979400086720375,0.4578475336322869,True
642,MIB1,0.103078357017444,0.003629830682824,PCC,0.0139439163078339,0.654412603826695,23.045757490560675,0.103078357017444,0.0139439163078339,23.045757490560675,0.4576980568011958,True
643,CLMN,0.546676380933878,1.19749477447212e-10,PHG,-6.48912115816407e-05,0.999137678941166,7.698970004336019,0.546676380933878,6.48912115816407e-05,7.698970004336019,0.4573991031390134,False
644,SEMA6D,-0.195458045936055,2.94932299181732e-05,PCC,-0.0142482638943741,0.723012999485437,9.397940008672036,0.195458045936055,0.0142482638943741,9.397940008672036,0.45635276532137514,True
645,USP12,-0.0752853159486397,0.0639173248262245,IFG,-0.0547230063778232,0.0644782372706522,8.0,0.0752853159486397,0.0547230063778232,8.0,0.45620328849028396,True
646,HMGN1,-0.201577206963862,0.012475799718839,TCX,0.0013581767142449,0.986649900029459,14.69897000433602,0.201577206963862,0.0013581767142449,14.69897000433602,0.45560538116591925,False
647,SEMA6B,-0.17475126206771,0.0119274702789065,PHG,-0.0349390085490189,0.464280476073526,7.301029995663981,0.17475126206771,0.0349390085490189,7.301029995663981,0.4554559043348281,True
648,SSBP4,0.216640329241574,0.0022321280385929,TCX,0.0054327429171418,0.938468864047859,11.0,0.216640329241574,0.0054327429171418,11.0,0.4554559043348281,True
649,RAP1A,0.240880527590986,3.33548399345133e-06,TCX,-0.0328280899998308,0.290512883306617,6.096910013008056,0.240880527590986,0.0328280899998308,6.096910013008056,0.4554559043348281,False
650,NKAIN3,0.118040842568369,0.0620382351121501,ACC,-0.037513068632687,0.866129434500961,8.096910013008056,0.118040842568369,0.037513068632687,8.096910013008056,0.4551569506726457,False
651,QDPR,0.691949422501224,1.33821500975498e-10,TCX,-0.0131331038134568,0.863357963548914,5.522878745280337,0.691949422501224,0.0131331038134568,5.522878745280337,0.45515695067264567,False
652,KCNQ2,-0.155950886361778,0.0633389850182051,PHG,-0.0253912297053371,0.312538032080868,8.397940008672037,0.155950886361778,0.0253912297053371,8.397940008672037,0.4548579970104633,True
653,NEO1,0.328882766999167,1.42118322177483e-08,TCX,0.0068820569578263,0.750439252687802,8.045757490560675,0.328882766999167,0.0068820569578263,8.045757490560675,0.45455904334828096,True
654,RAB21,0.153344113540657,7.21932339807921e-06,PHG,-0.0312057247366604,0.127328444704147,8.0,0.153344113540657,0.0312057247366604,8.0,0.4541106128550074,False
655,IGSF3,-0.740170623388342,1.7409994167819098e-11,TCX,-0.0039981056394496,0.93006751693314,6.301029995663981,0.740170623388342,0.0039981056394496,6.301029995663981,0.4530642750373692,True
656,CCDC32,-0.198080830657859,0.0007511296173179,TCX,-0.0163368201286602,0.838070255619398,8.698970004336019,0.198080830657859,0.0163368201286602,8.698970004336019,0.452914798206278,True
657,MYRIP,0.239087691183865,0.0017913246598582,TCX,0.0425838987680596,0.169853489894627,5.3979400086720375,0.239087691183865,0.0425838987680596,5.3979400086720375,0.45201793721973094,True
658,PITPNA,-0.179306770157541,4.307066412147e-06,TCX,-0.0424267503853394,0.0209069936332822,6.154901959985743,0.179306770157541,0.0424267503853394,6.154901959985743,0.45186846038863976,True
659,PDE8A,0.295904586534243,4.24937245994526e-06,PHG,-0.0151934149821492,0.872263624170036,7.522878745280337,0.295904586534243,0.0151934149821492,7.522878745280337,0.45171898355754847,False
660,CADPS2,-0.427936636313818,4.41018163489461e-09,PHG,-0.0157870765390711,0.465623140209574,6.096910013008056,0.427936636313818,0.0157870765390711,6.096910013008056,0.4515695067264574,True
661,SPATA13,0.79172526055989,2.62189712357165e-10,PHG,0.016325481964039,0.802973726130923,5.221848749616356,0.79172526055989,0.016325481964039,5.221848749616356,0.45097159940209264,True
662,RBFOX3,-0.206356002966497,0.004911454100991,PHG,0.0536690285651711,0.0565845673020109,5.301029995663981,0.206356002966497,0.0536690285651711,5.301029995663981,0.4506726457399103,False
663,EIF4EBP2,0.322014544726615,2.06889842296013e-08,PHG,-0.0076207028270818,0.870124439694104,8.0,0.322014544726615,0.0076207028270818,8.0,0.4505231689088191,False
664,SNX1,0.178094111447844,9.57310012081015e-07,PHG,0.0031406766755606,0.871966161427939,15.0,0.178094111447844,0.0031406766755606,15.0,0.4503736920777279,True
665,CERS4,0.303403425938318,4.0148322629673903e-10,TCX,-0.0163549499346194,0.703517793799968,7.301029995663981,0.303403425938318,0.0163549499346194,7.301029995663981,0.45007473841554557,False
666,PIP5K1C,0.217042886489088,0.0043401778642484,TCX,-0.0576667983662671,0.0017222941846529,5.154901959985743,0.217042886489088,0.0576667983662671,5.154901959985743,0.44992526158445434,False
667,MTM1,0.273981951366649,2.70544781485877e-05,TCX,0.0192828629924903,0.432079179631002,7.096910013008056,0.273981951366649,0.0192828629924903,7.096910013008056,0.4497757847533632,True
668,MGMT,-0.134776438230465,0.0733916486560514,TCX,0.0130313801644222,0.870178550888243,13.69897000433602,0.134776438230465,0.0130313801644222,13.69897000433602,0.44977578475336316,False
669,BORCS5,-0.330762188673773,9.45073762896411e-10,TCX,0.005824137430992,0.775739181103861,8.096910013008056,0.330762188673773,0.005824137430992,8.096910013008056,0.4491778774289985,False
670,COMMD1,-0.155430939226984,3.12689704941686e-06,PHG,0.013127960462522,0.677231072562479,11.096910013008056,0.155430939226984,0.013127960462522,11.096910013008056,0.44917787742899845,False
671,PIK3C2B,0.250550234349816,3.40816844428787e-06,PHG,0.0171369230645035,0.697165383074478,7.698970004336019,0.250550234349816,0.0171369230645035,7.698970004336019,0.44902840059790733,True
672,LMAN2,0.156586076473328,9.21054031308433e-06,TCX,-0.0396394011475168,0.0034463268247313,7.0,0.156586076473328,0.0396394011475168,7.0,0.44857997010463374,False
673,EXOSC4,-0.158172413595416,0.0018136198100602,PHG,0.0100869271083057,0.830885177590834,12.096910013008056,0.158172413595416,0.0100869271083057,12.096910013008056,0.44843049327354256,False
674,PRDX3,-0.140991715569496,0.0035065450253709,STG,-0.0067781552321494,0.807553635436309,18.69897000433602,0.140991715569496,0.0067781552321494,18.69897000433602,0.4470852017937219,True
675,SRCIN1,-0.102155857144252,0.147457361348028,TCX,-0.11034935595688,0.221092679735357,5.698970004336019,0.102155857144252,0.11034935595688,5.698970004336019,0.4463378176382661,True
676,TMUB2,-0.0962197710078305,1.08669238942375e-06,DLPFC,-0.0564382793224511,0.110697740841409,7.397940008672037,0.0962197710078305,0.0564382793224511,7.397940008672037,0.44618834080717484,True
677,ASCC1,0.23826294558896,9.339383352894028e-11,PHG,0.0068709858691036,0.87767394578761,9.221848749616356,0.23826294558896,0.0068709858691036,9.221848749616356,0.445440956651719,True
678,TOGARAM1,-0.196102035562562,0.0003074805099844,TCX,0.0633142445404234,0.0980728056751078,5.154901959985743,0.196102035562562,0.0633142445404234,5.154901959985743,0.4451420029895366,False
679,FABP6,-0.375713486127762,0.0013092282821581,TCX,-0.0058722594042232,0.911329184439283,7.698970004336019,0.375713486127762,0.0058722594042232,7.698970004336019,0.4442451420029895,True
680,SH3RF1,-0.137427060717206,0.0011641427062797,STG,-0.0529609484332494,0.188819088625056,6.221848749616356,0.137427060717206,0.0529609484332494,6.221848749616356,0.4440956651718983,True
681,RELN,-0.1461969993186,0.0854393528352352,DLPFC,0.0615797109780308,0.285503567657669,5.698970004336019,0.1461969993186,0.0615797109780308,5.698970004336019,0.4439461883408071,False
682,SUGT1,0.130089054136584,0.0012597535012598,FP,-0.0197184897561249,0.812169513308267,10.045757490560677,0.130089054136584,0.0197184897561249,10.045757490560677,0.443796711509716,False
683,SLC25A12,-0.475513990413425,1.28188578377471e-09,PHG,0.0241810722466551,0.277274405586431,5.154901959985743,0.475513990413425,0.0241810722466551,5.154901959985743,0.44334828101644236,False
684,ELMO1,0.201926593963894,7.60008800473639e-05,PHG,-0.0199806174957012,0.766123890617884,8.0,0.201926593963894,0.0199806174957012,8.0,0.44275037369207765,False
685,NOTCH1,0.383376111437117,6.6691664381115e-06,PHG,-0.0096375855456813,0.886781989090956,7.154901959985743,0.383376111437117,0.0096375855456813,7.154901959985743,0.4426008968609866,False
686,NDUFAF2,-0.193723496967844,7.62771575242219e-05,PHG,-0.005834870417696,0.869818881708293,11.221848749616356,0.193723496967844,0.005834870417696,11.221848749616356,0.4426008968609865,True
687,YWHAQ,-0.0563725194960565,0.255598492800105,STG,-0.0630452027264273,0.0182560873425586,7.698970004336019,0.0563725194960565,0.0630452027264273,7.698970004336019,0.4418535127055306,True
688,ARSA,0.0722437194922723,0.192951853861823,IFG,-0.063194704288216,0.230525070685463,7.522878745280337,0.0722437194922723,0.063194704288216,7.522878745280337,0.4415545590433483,False
689,ETFA,-0.164592361887411,0.0005048599216322,FP,-0.0231780867552977,0.360503292151346,8.096910013008056,0.164592361887411,0.0231780867552977,8.096910013008056,0.4414050822122571,True
690,DST,0.11300113445999,0.0008288258165425,DLPFC,0.0275090987968791,0.20887086460693,9.045757490560677,0.11300113445999,0.0275090987968791,9.045757490560677,0.44050822122571,True
691,FNBP4,-0.0682689976710495,0.148458307651945,FP,0.0287083985478877,0.550166372530618,11.154901959985745,0.0682689976710495,0.0287083985478877,11.154901959985745,0.4399103139013453,False
692,PPIL2,-0.136144096077467,0.0546884228841129,TCX,0.10401483654983,0.0289184657885936,5.221848749616356,0.136144096077467,0.10401483654983,5.221848749616356,0.43961136023916286,False
693,PTPN9,0.234992510068914,4.67239525964692e-05,TCX,0.0049091356618676,0.887350492216519,9.522878745280336,0.234992510068914,0.0049091356618676,9.522878745280336,0.43811659192825114,True
694,RIMBP2,-0.528207273203991,1.05330127371223e-08,TCX,-0.0165805945470198,0.508780229291441,5.3979400086720375,0.528207273203991,0.0165805945470198,5.3979400086720375,0.4379671150971599,True
695,CTNNA2,0.128959378244335,0.0460622097915876,TCX,-0.0331841419957024,0.134284082416394,8.0,0.128959378244335,0.0331841419957024,8.0,0.4373692077727952,False
696,CSMD1,-0.517019224015125,9.5388902245329e-09,TCX,-0.0057433611256473,0.813975922938708,6.522878745280337,0.517019224015125,0.0057433611256473,6.522878745280337,0.4367713004484305,True
697,SORD,0.129672680565592,0.0208937312631548,PHG,0.0677144627464672,0.0821984931063402,5.698970004336019,0.129672680565592,0.0677144627464672,5.698970004336019,0.4367713004484305,True
698,PYM1,-0.170765764205019,3.55106762681824e-05,STG,-0.0112834557082214,0.64010897196944,10.0,0.170765764205019,0.0112834557082214,10.0,0.43647234678624813,True
699,CLPP,0.100514359723537,0.0085376033501647,TCX,0.0096229300030587,0.757819904610049,30.30102999566398,0.100514359723537,0.0096229300030587,30.30102999566398,0.4364723467862481,True
700,MARCKS,-0.116909731528671,0.0193034947276804,TCX,0.0331193382194251,0.450901680801948,8.154901959985743,0.116909731528671,0.0331193382194251,8.154901959985743,0.4363228699551569,False
701,CSMD3,-0.391966614560731,1.29662882151591e-06,TCX,0.0092995787402073,0.816872783641301,6.698970004336019,0.391966614560731,0.0092995787402073,6.698970004336019,0.4351270553064275,False
702,DENND4A,-0.0498139643520945,0.0530580993726609,IFG,0.045868738718788,0.259670344370703,8.397940008672037,0.0498139643520945,0.045868738718788,8.397940008672037,0.4348281016442451,False
703,SELENOF,-0.0914316018367494,0.11316916197786,STG,-0.0321322450881627,0.105754312983011,9.0,0.0914316018367494,0.0321322450881627,9.0,0.43467862481315395,True
704,CPS1,0.268472828476689,3.11616466681286e-05,PHG,0.0331752860463852,0.254803785508277,5.3979400086720375,0.268472828476689,0.0331752860463852,5.3979400086720375,0.4346786248131539,True
705,FAM171A1,0.19498004848386,3.55660604524595e-07,PCC,0.0214770243706398,0.284223181080879,7.698970004336019,0.19498004848386,0.0214770243706398,7.698970004336019,0.4340807174887892,True
706,SORT1,0.263935855896372,1.6988482439091e-09,PHG,-0.0031036559258813,0.932407243743568,9.0,0.263935855896372,0.0031036559258813,9.0,0.4337817638266069,False
707,RPL23,0.0833046599859699,0.0839231571468841,PHG,-0.0191842295057068,0.28849336599001,13.69897000433602,0.0833046599859699,0.0191842295057068,13.69897000433602,0.4333333333333333,False
708,PDE1A,-0.41062384232948,1.0297220497922e-05,PHG,0.0169634475769415,0.617678605898042,5.698970004336019,0.41062384232948,0.0169634475769415,5.698970004336019,0.4331838565022421,False
709,DCAKD,0.184991064886362,8.3999241453684e-05,PHG,-0.0051117999203956,0.87683467705856,11.154901959985745,0.184991064886362,0.0051117999203956,11.154901959985745,0.4324364723467862,False
710,PSMC3,-0.165282637209555,1.21636520841137e-07,PHG,-0.0065992499933357,0.639908941318427,12.0,0.165282637209555,0.0065992499933357,12.0,0.4324364723467862,True
711,USP32,-0.102952949245641,0.0489621598772054,TCX,-0.0250890819297916,0.123571559678358,9.522878745280336,0.102952949245641,0.0250890819297916,9.522878745280336,0.4321375186846038,True
712,RTF2,0.084415584707795,0.0061162620948669,TCX,0.0680903278562636,0.0491787601398575,6.522878745280337,0.084415584707795,0.0680903278562636,6.522878745280337,0.4319880418535127,True
713,PNPLA7,0.12766970425295,0.127578770714249,STG,0.0430848585544652,0.283122108636599,7.096910013008056,0.12766970425295,0.0430848585544652,7.096910013008056,0.4315396113602391,True
714,ADH5,0.10218307063577,0.0294733178919931,TCX,0.0296270391499115,0.320523193321194,8.698970004336019,0.10218307063577,0.0296270391499115,8.698970004336019,0.43049327354260086,True
715,MROH1,-0.132733917827366,0.0780760154531321,TCX,-0.0207339981127238,0.418783238972665,9.221848749616356,0.132733917827366,0.0207339981127238,9.221848749616356,0.4301943198804185,True
716,EPHA4,-0.501340976991003,1.1634009957935902e-09,PHG,-0.0032702918085071,0.933918743465911,7.0,0.501340976991003,0.0032702918085071,7.0,0.43004484304932733,True
717,STXBP6,-0.329221230356891,3.38670604514131e-07,TCX,-0.025961694675691,0.577168866916624,5.3979400086720375,0.329221230356891,0.025961694675691,5.3979400086720375,0.4298953662182362,True
718,CMTM5,-0.513513049813602,0.000468650971787,TCX,-0.0141909606447411,0.856982084100502,5.522878745280337,0.513513049813602,0.0141909606447411,5.522878745280337,0.4294469357249626,True
719,PPP4R3A,0.263184042107195,1.60713957597859e-10,TCX,0.0237301145497517,0.358801783110051,6.096910013008056,0.263184042107195,0.0237301145497517,6.096910013008056,0.42914798206278026,True
720,VRK1,-0.237253680755823,0.0005244319266671,TCX,0.0298166368796207,0.692030981760675,6.0,0.237253680755823,0.0298166368796207,6.0,0.42914798206278026,False
721,EPHX2,-0.110104835297061,0.070149824345677,PCC,-0.0209540010917397,0.812169513308267,10.0,0.110104835297061,0.0209540010917397,10.0,0.4289985052316891,True
722,MAP2K5,-0.116161721534119,0.0034662925947775,TCX,-0.140732138182661,0.0289184657885936,5.221848749616356,0.116161721534119,0.140732138182661,5.221848749616356,0.42855007473841555,True
723,SPIRE2,-0.147394725874044,0.0033975990006116,PHG,0.0168028105809236,0.76327831256438,9.397940008672036,0.147394725874044,0.0168028105809236,9.397940008672036,0.42765321375186843,False
724,SBF2,0.203545002274944,6.59124154622884e-05,TCX,0.0408504367100752,0.0130757093440245,5.522878745280337,0.203545002274944,0.0408504367100752,5.522878745280337,0.42675635276532137,True
725,OPTN,-0.0796629606852779,0.0253435027359709,PHG,0.100546647279256,0.155907075737205,6.0,0.0796629606852779,0.100546647279256,6.0,0.426457399103139,False
726,ANAPC1,-0.198068570230293,4.9447493707536e-05,TCX,0.0050743807449325,0.822379594001676,10.154901959985745,0.198068570230293,0.0050743807449325,10.154901959985745,0.4254110612855007,False
727,ARHGEF28,-0.247210324391951,7.54755681533918e-06,PHG,0.0343050356832201,0.10241961393922,5.3979400086720375,0.247210324391951,0.0343050356832201,5.3979400086720375,0.42481315396113595,False
728,VLDLR,-0.293898448931733,0.000248773626633,TCX,0.0319154197668221,0.222552855483718,5.221848749616356,0.293898448931733,0.0319154197668221,5.221848749616356,0.4246636771300448,False
729,ROBO1,-0.146275614061534,0.0306253245074319,TCX,-0.007373347903828,0.785119194211935,12.522878745280336,0.146275614061534,0.007373347903828,12.522878745280336,0.4242152466367713,True
730,SMYD3,-0.297337785814225,3.75771744592385e-06,TCX,-0.0025355857497015,0.942452751505845,8.221848749616356,0.297337785814225,0.0025355857497015,8.221848749616356,0.4240657698056801,True
731,GMPPB,-0.0909281310793983,0.0716242336635992,FP,0.0154438262710367,0.606512876666944,14.69897000433602,0.0909281310793983,0.0154438262710367,14.69897000433602,0.42391629297458894,False
732,SCARB2,0.217954220590313,7.13040383487351e-06,PHG,-0.010722025927097,0.732865467262939,8.301029995663981,0.217954220590313,0.010722025927097,8.301029995663981,0.4239162929745889,False
