gene	neglog10p
NFIX	7.0
NFU1P1	5.3979400086720375
NGRNP1	9.69897000433602
NGRNP2	5.301029995663981
NHIP	8.397940008672037
NHLH1	5.522878745280337
NIBAN2	7.698970004336019
NID2	5.3979400086720375
NIFKP9	138.69897000433602
NIHCOLE	6.522878745280337
NINJ1	15.397940008672036
NIPA2P5	8.045757490560675
NIT2	6.522878745280337
NKAIN2	6.221848749616356
NKAIN3	8.096910013008056
NKAPL	7.397940008672037
NKPD1	37.69897000433602
NKX2-6	5.522878745280337
NLGN4X	5.698970004336019
NLRP2	9.221848749616356
NLRP7	9.221848749616356
NMD3	5.3979400086720375
NME5	10.69897000433602
NME8	12.522878745280336
NME9	5.096910013008056
NMNAT1P2	6.0
NMRAL2P	5.096910013008056
NMT1	11.154901959985745
NOC4L	9.096910013008056
NOLC1	11.0
NOP56P1	25.397940008672037
NOS1	5.698970004336019
NOTCH1	7.154901959985743
NOVA2	17.69897000433602
NPAP1L	5.698970004336019
NPAP1P6	5.096910013008056
NPAS2	7.397940008672037
NPAS3	5.301029995663981
NPBWR1	12.096910013008056
NPC1	7.698970004336019
NPEPPS	5.096910013008056
NPHP4	8.0
NPIPB10P	17.221848749616356
NPM1P10	10.045757490560677
NPM1P11	6.301029995663981
NPM1P48	5.522878745280337
NPR3	5.3979400086720375
NPS	6.221848749616356
NR3C2	6.221848749616356
NRF1	12.221848749616356
NRG1	5.221848749616356
NRIP3	9.522878745280336
NRP1	7.698970004336019
NRTN	10.397940008672036
NRXN1	8.0
NRXN1-DT	7.301029995663981
NRXN2	11.154901959985745
NRXN3	22.0
NSF	7.0
NSMCE2	7.522878745280337
NSUN2	5.154901959985743
NSUN4	20.397940008672037
NTF3	7.397940008672037
NTM	6.0
NTRK2	8.698970004336019
NTRK3	6.0
NTSR1	5.522878745280337
NUBP1	7.522878745280337
NUDT12	6.522878745280337
NUMA1	14.0
NUMB	5.301029995663981
NUP155	8.0
NUP160	13.522878745280336
NUP50P4	5.045757490560675
NUP85	24.69897000433602
NUTF2	12.0
NXN	7.301029995663981
NXNP1	21.69897000433602
NYAP2	6.698970004336019
OACYLP	5.096910013008056
OARD1	13.69897000433602
OASL	18.522878745280337
OBI1-AS1	5.154901959985743
OCSTAMP	6.522878745280337
OFCC1	5.221848749616356
OGA	9.522878745280336
OLFM1	5.221848749616356
OLFM3	9.0
ONECUT2	5.096910013008056
OPA3	24.522878745280337
OPCML	5.698970004336019
OPLAH	12.096910013008056
OPTC	9.0
OPTN	6.0
OR10A6	5.045757490560675
OR1D2	9.154901959985745
OR1E3	9.154901959985745
OR2AE1	15.154901959985745
OR2B2	8.397940008672037
OR2W6P	8.397940008672037
OR4A43P	7.0
OR4A44P	39.69897000433602
OR4A45P	7.0
OR4A6P	67.52287874528034
OR4B1	6.3979400086720375
OR4C10P	17.096910013008056
OR4C2P	6.045757490560675
OR4C3	29.397940008672037
OR4C5	6.045757490560675
OR4C50P	41.22184874961635
OR4C7P	25.69897000433602
OR4C9P	17.096910013008056
OR4D7P	5.301029995663981
OR4R2P	25.69897000433602
OR4S1	9.221848749616356
OR5BK1P	7.397940008672037
OR5BT1P	7.397940008672037
OR5D13	7.397940008672037
OR5D14	22.69897000433602
OR5D17P	11.0
OR5D3P	11.0
OR5G1P	9.096910013008056
OR5G4P	9.096910013008056
OR5K1	5.045757490560675
OR5K2	5.045757490560675
OR5L1	22.69897000433602
OR5V1	17.397940008672037
OR6C1	5.3979400086720375
OR6C5P	5.3979400086720375
OR7E109P	5.301029995663981
OR7E10P	5.154901959985743
OR7H2P	9.30102999566398
OR8H1	13.522878745280336
ORAI1	24.30102999566398
ORM1	5.301029995663981
ORM2	5.301029995663981
OSBP2	18.0
OSBPL5	5.221848749616356
OSBPL6	7.301029995663981
OSTN	8.301029995663981
OTOF	6.221848749616356
OTOGL	6.301029995663981
OTOL1	5.301029995663981
OTULIN	10.221848749616356
OTX2P1	6.3979400086720375
OVCH1-AS1	6.221848749616356
OVOL2	5.301029995663981
OXA1L-DT	7.698970004336019
P4HA3	9.096910013008056
PA2G4	7.154901959985743
PABPC4	10.69897000433602
PACS2	5.096910013008056
PADI2	7.698970004336019
PAIP1	9.522878745280336
PAK1	6.154901959985743
PAK2	7.522878745280337
PAK4	10.30102999566398
PAK5	5.045757490560675
PARD3	6.154901959985743
PARD6G	10.0
PARN	7.522878745280337
PARP10	6.154901959985743
PARP1P2	10.221848749616356
PARP8	8.698970004336019
PARVB	6.301029995663981
PAUPAR	13.0
PAX2	5.221848749616356
PAX3	5.221848749616356
PBX1	5.522878745280337
PBX3	8.096910013008056
PBX4	9.0
PCAT14	9.397940008672036
PCBD2	12.69897000433602
PCBP2P3	6.045757490560675
PCCA	7.522878745280337
PCDH11X	6.698970004336019
PCDH15	5.698970004336019
PCDH17	14.69897000433602
PCDH7	5.301029995663981
PCDHA1	5.522878745280337
PCDHA2	5.522878745280337
PCDHA3	5.522878745280337
PCDHA4	5.522878745280337
PCDHGA1	9.397940008672036
PCDHGA2	9.397940008672036
PCDHGA3	9.397940008672036
PCDHGA4	9.397940008672036
PCDHGB1	9.397940008672036
PCDHGB2	9.397940008672036
PCED1B	6.522878745280337
PCGF3	6.3979400086720375
PCLAF	8.096910013008056
PCNT	10.522878745280336
PCNX1	5.221848749616356
PCSEAT	7.698970004336019
PCSK5	5.045757490560675
PDCD1LG2	6.096910013008056
PDCD6	7.522878745280337
PDCD6-AHRR	7.522878745280337
PDCD6-DT	7.522878745280337
PDCD6IPP2	8.221848749616356
PDE10A	8.301029995663981
PDE1A	5.698970004336019
PDE3A-AS1	14.397940008672036
PDE4B	8.301029995663981
PDE4D	7.698970004336019
PDE6B	8.698970004336019
PDE7B	8.0
PDE7B-AS1	8.0
PDE8A	7.522878745280337
PDE9A	15.69897000433602
PDIK1L	9.397940008672036
PDK4-AS1	7.397940008672037
PDLIM1P3	28.154901959985743
PDP1	14.0
PDS5B	5.698970004336019
PDXDC2P	9.522878745280336
PDXDC2P-NPIPB14P	9.522878745280336
PDZD2	21.0
PDZD8	8.522878745280337
PECAM1	16.522878745280337
PEMT	10.397940008672036
PER3P1	5.096910013008056
PERPP1	5.045757490560675
PEX14	10.0
PEX6	5.154901959985743
PFDN1	11.0
PFKFB4	7.522878745280337
PFKP-DT	9.397940008672036
PGAM1P5	11.69897000433602
PGAM5P1	12.045757490560677
PGBD1	5.221848749616356
PGM5P2	9.221848749616356
PGPEP1	5.698970004336019
PHACTR2	6.045757490560675
PHACTR4	8.522878745280337
PHF10P2	8.698970004336019
PHF14	8.0
PHF21B	7.698970004336019
PHF3	10.0
PHKG1P3	6.698970004336019
PICALM	50.15490195998574
PID1	6.0
PIEZO2	7.301029995663981
PIK3AP1	5.698970004336019
PIK3C2B	7.698970004336019
PIK3C2G	6.0
PIK3CD	24.69897000433602
PIK3CG	5.0
PIK3IP1-DT	7.522878745280337
PIK3R1	5.301029995663981
PIK3R6	8.0
PILRA	35.69897000433602
PILRB	18.0
PIP4K2A	7.522878745280337
PIP5K1C	5.154901959985743
PITPNA	6.154901959985743
PITPNC1	7.698970004336019
PITPNM2	15.154901959985745
PITX3	10.522878745280336
PIWIL1	5.3979400086720375
PKDCC	7.301029995663981
PKIA-AS1	9.154901959985745
PKMP4	5.698970004336019
PKN2-AS1	5.045757490560675
PKNOX2	5.096910013008056
PKP2	8.045757490560675
PLA2G10FP	7.397940008672037
PLA2R1	8.0
PLAUR	11.522878745280336
PLCG2	16.154901959985743
PLCH1	14.397940008672036
PLCL1	11.0
PLCXD3	8.0
PLD2	17.0
PLEC	10.522878745280336
PLEKHA1	8.522878745280337
PLEKHB2P1	7.096910013008056
PLEKHG1	5.698970004336019
PLEKHG4B	8.0
PLEKHM1	6.221848749616356
PLIN3	7.301029995663981
PLIN4	7.698970004336019
PLIN5	7.698970004336019
PLK2	7.221848749616356
PLOD1	9.045757490560677
PLPP4	6.221848749616356
PLPP7	8.698970004336019
PLPPR5-AS1	8.0
PLXDC1	10.154901959985745
PMAIP1	7.096910013008056
PMS1	5.0
PMS2CL	7.522878745280337
PMS2P1	31.30102999566398
PNCRNA-D	14.522878745280336
PNLIPRP1	7.698970004336019
PNLIPRP2	7.698970004336019
PNMA1	5.3979400086720375
PNP	5.221848749616356
PNPLA7	7.096910013008056
PNRC2P1	7.698970004336019
POC1B	12.69897000433602
POLN	5.221848749616356
POLR1G	7.301029995663981
POLR2D	14.69897000433602
POLR2DP2	5.096910013008056
POLR2E	5.096910013008056
POLR3B	6.522878745280337
POLRMTP1	20.221848749616356
POM121L6P	17.30102999566398
POT1-AS1	7.698970004336019
POTEC	8.522878745280337
POTEKP	9.69897000433602
PPIAL4F	10.69897000433602
PPIAP16	5.221848749616356
PPIAP17	5.522878745280337
PPIAP45	6.522878745280337
PPIAP48	5.698970004336019
PPIAP55	20.69897000433602
PPIAP59	5.698970004336019
PPIAP79	6.096910013008056
PPID	6.522878745280337
PPIG	19.30102999566398
PPIL2	5.221848749616356
PPIL6	12.397940008672036
PPM1L	5.154901959985743
PPP1CC	7.698970004336019
PPP1R11P1	6.221848749616356
PPP1R13L	9.69897000433602
PPP1R1AP2	12.0
PPP1R21-DT	7.045757490560675
PPP1R2P5	7.522878745280337
PPP1R37	70.39794000867204
PPP1R3A	5.221848749616356
PPP1R3B	6.522878745280337
PPP1R42	6.698970004336019
PPP1R9B	8.154901959985743
PPP2R3A	9.397940008672036
PPP3R1-AS1	7.045757490560675
PPP4R3A	6.096910013008056
PPP6R2	10.522878745280336
PPT2	5.522878745280337
PRAMENP	7.0
PRCPP1	7.397940008672037
PRDM9	13.397940008672036
PRDX3	18.69897000433602
PRELID2	8.0
PRELID3A	5.301029995663981
PREX1	10.522878745280336
PREX2	5.221848749616356
PRG2	10.522878745280336
PRICKLE1	9.096910013008056
PRICKLE2	5.301029995663981
PRIM2	20.221848749616356
PRIM2BP	27.0
PRKAA1	6.0
PRKAG2	5.698970004336019
PRKAR2B	5.0
PRKCH	5.154901959985743
PRKD3	9.0
PRKG1	5.698970004336019
PRKN	5.522878745280337
PROCA1	10.0
PROK2	8.0
PROS2P	7.522878745280337
PROX1-AS1	7.698970004336019
PRPF38AP1	5.096910013008056
PRPF40B	9.221848749616356
PRR14	13.221848749616356
PRR15-DT	8.045757490560675
PRR3P1	5.0
PRR5-ARHGAP8	8.221848749616356
PRRC2A	5.698970004336019
PRRC2C	6.045757490560675
PRRX1	5.154901959985743
PRSS12	8.154901959985743
PRSS16	10.154901959985745
PRSS23	9.522878745280336
PRSS36	8.301029995663981
PSD	9.397940008672036
PSD3	8.0
PSG11-AS1	7.522878745280337
PSMA2P2	14.0
PSMA6P3	7.522878745280337
PSMA6P4	5.045757490560675
PSMC3	12.0
PSME4	11.69897000433602
PSPC1P1	7.397940008672037
PSTPIP1	5.3979400086720375
PTCD2	8.698970004336019
PTCHD4	5.698970004336019
PTDSS2	8.0
PTGDR	5.698970004336019
PTGER2	6.3979400086720375
PTGES3	19.0
PTK2B	24.0
PTMAP10	8.154901959985743
PTMAP5	7.522878745280337
PTN	7.698970004336019
PTPN21	10.0
PTPN9	9.522878745280336
PTPRC	10.69897000433602
PTPRD	7.698970004336019
PTPRF	9.0
PTPRG	7.397940008672037
PTPRJ	6.3979400086720375
PTPRM	5.3979400086720375
PTPRN2	14.096910013008056
PTPRO	5.096910013008056
PTPRS	13.397940008672036
PUF60	5.522878745280337
PUM3	5.3979400086720375
PURPL	5.3979400086720375
PUS1	5.3979400086720375
PVR	65.30102999566398
PVRIG2P	18.0
PWRN1	14.0
PWWP2A	7.698970004336019
PYGL	6.221848749616356
PYM1	10.0
QDPR	5.522878745280337
QKI	5.3979400086720375
QKILA	7.397940008672037
R3HCC1	12.0
R3HDM2P2	8.0
RAB11AP2	5.301029995663981
RAB1A	9.221848749616356
RAB20	5.698970004336019
RAB21	8.0
RAB23	20.221848749616356
RAB31	5.0
RAB3D	6.096910013008056
RAB40C	8.154901959985743
RAB6A	12.0
RAB7A	7.698970004336019
RAB9BP1	6.045757490560675
RABEP1	9.522878745280336
RABEPKP1	6.0
RABGEF1	8.154901959985743
RABGEF1P3	8.221848749616356
RAC1	8.096910013008056
RAC1P2	9.0
RACK1	8.0
RADIL	7.522878745280337
RAI14-DT	5.096910013008056
RAMP1	5.154901959985743
RANGAP1	8.301029995663981
RANP7	6.301029995663981
RAP1A	6.096910013008056
RAP1BP2	10.0
RAP1GAP2	11.0
RAPGEF2	7.522878745280337
RAPGEF6	6.221848749616356
RAPSN	12.0
RARB	6.0
RASA3	9.30102999566398
RASEF	5.301029995663981
RASGEF1C	17.69897000433602
RASIP1	6.221848749616356
RASSF10	5.522878745280337
RB1CC1	12.096910013008056
RBBP4P3	21.397940008672037
RBBP4P4	27.0
RBCK1	10.522878745280336
RBFOX1	9.397940008672036
RBFOX2	13.522878745280336
RBFOX3	5.301029995663981
RBM19	5.045757490560675
RBM20	5.522878745280337
RBM23	8.522878745280337
RBM27	7.698970004336019
RBM5	18.69897000433602
RBMS3	5.522878745280337
RBMX2P4	13.397940008672036
RCBTB1	5.301029995663981
RCC2P7	9.045757490560677
RCN2	6.0
REC8	8.0
REDIC1	14.397940008672036
REEP3	6.698970004336019
REG3G	11.69897000433602
REL-DT	8.698970004336019
RELB	36.0
RELN	5.698970004336019
REN	5.301029995663981
RERE	10.522878745280336
RERG	7.0
RERGL	6.0
RESF1	8.301029995663981
RET	7.397940008672037
REXO1	8.0
RFC3	6.221848749616356
RFC5P1	6.698970004336019
RFPL4AP3	6.0
RFX2	13.045757490560677
RFX4	6.522878745280337
RFX6	8.301029995663981
RGS14	7.0
RGS17	5.301029995663981
RGS4	5.096910013008056
RGS6	7.522878745280337
RHOA	21.30102999566398
RHOBTB3	5.154901959985743
RHOH	12.397940008672036
RHOJ	10.221848749616356
RHOU	7.522878745280337
RHPN2	5.154901959985743
RIC8B	7.698970004336019
RIF1	13.096910013008056
RIMBP2	5.3979400086720375
RIMS1	11.221848749616356
RIN3	7.096910013008056
RIPOR3	8.0
RLIG1P1	7.698970004336019
RMDN2	8.0
RMDN2-AS1	8.0
RMEL3	5.045757490560675
RN7SKP102	9.096910013008056
RN7SKP108	5.522878745280337
RN7SKP120	5.096910013008056
RN7SKP122	6.221848749616356
RN7SKP141	6.698970004336019
RN7SKP157	10.522878745280336
RN7SKP159	7.397940008672037
RN7SKP168	5.045757490560675
RN7SKP182	5.301029995663981
RN7SKP188	6.154901959985743
RN7SKP191	7.698970004336019
RN7SKP207	6.154901959985743
RN7SKP211	6.698970004336019
RN7SKP222	5.045757490560675
RN7SKP224	7.522878745280337
RN7SKP250	8.397940008672037
RN7SKP27	5.096910013008056
RN7SKP277	5.096910013008056
RN7SKP280	7.698970004336019
RN7SKP33	5.0
RN7SKP93	6.0
RN7SL152P	8.397940008672037
RN7SL167P	8.397940008672037
RN7SL193P	5.522878745280337
RN7SL217P	23.0
RN7SL271P	8.0
RN7SL278P	6.0
RN7SL299P	6.221848749616356
RN7SL33P	10.522878745280336
RN7SL354P	9.522878745280336
RN7SL415P	6.522878745280337
RN7SL423P	9.69897000433602
RN7SL474P	5.301029995663981
RN7SL504P	11.221848749616356
RN7SL50P	5.301029995663981
RN7SL553P	6.096910013008056
RN7SL554P	7.522878745280337
RN7SL60P	11.522878745280336
RN7SL618P	5.154901959985743
RN7SL633P	7.301029995663981
RN7SL636P	6.221848749616356
RN7SL643P	6.301029995663981
RN7SL691P	5.522878745280337
RN7SL714P	5.301029995663981
RN7SL720P	8.221848749616356
RN7SL722P	9.69897000433602
RN7SL734P	8.154901959985743
RN7SL782P	6.221848749616356
RN7SL786P	9.0
RN7SL7P	7.522878745280337
RN7SL825P	7.698970004336019
RN7SL836P	21.522878745280337
RN7SL97P	5.301029995663981
RNA5-8SP2	12.0
RNA5SP107	6.698970004336019
RNA5SP112	5.096910013008056
RNA5SP178	5.154901959985743
RNA5SP188	9.30102999566398
RNA5SP189	8.698970004336019
RNA5SP207	14.0
RNA5SP208	8.0
RNA5SP261	5.301029995663981
RNA5SP279	10.096910013008056
RNA5SP281	7.698970004336019
RNA5SP30	14.69897000433602
RNA5SP326	6.154901959985743
RNA5SP375	10.30102999566398
RNA5SP43	8.221848749616356
RNA5SP431	12.0
RNA5SP451	10.0
RNA5SP455	6.3979400086720375
RNA5SP459	6.045757490560675
RNA5SP470	5.3979400086720375
RNA5SP487	5.154901959985743
RNA5SP489	5.301029995663981
RNA5SP528	7.522878745280337
RNA5SP533	115.69897000433602
RNA5SP62	5.096910013008056
RNA5SP63	5.096910013008056
RNASE10	5.221848749616356
RNF123	12.0
RNF125	7.397940008672037
RNF130	5.096910013008056
RNF220	6.522878745280337
RNF223	8.0
RNF24	16.154901959985743
RNF38	9.522878745280336
RNF4	18.69897000433602
RNF6	5.301029995663981
RNU1-150P	5.154901959985743
RNU1-18P	10.69897000433602
RNU1-63P	6.0
RNU1-80P	5.698970004336019
RNU2-36P	5.698970004336019
RNU2-48P	8.397940008672037
RNU2-49P	8.0
RNU2-54P	12.0
RNU2-63P	15.522878745280336
RNU2-64P	8.0
RNU2-9P	6.0
RNU4-42P	5.522878745280337
RNU4-43P	6.221848749616356
RNU4-77P	6.154901959985743
RNU4ATAC8P	5.096910013008056
RNU6-1004P	8.698970004336019
RNU6-1037P	6.3979400086720375
RNU6-1060P	6.0
RNU6-1069P	8.698970004336019
RNU6-1229P	7.698970004336019
RNU6-1307P	10.69897000433602
RNU6-1315P	15.096910013008056
RNU6-131P	8.0
RNU6-1325P	8.221848749616356
RNU6-147P	7.522878745280337
RNU6-156P	9.221848749616356
RNU6-18P	9.522878745280336
RNU6-192P	5.154901959985743
RNU6-215P	9.69897000433602
RNU6-21P	6.698970004336019
RNU6-248P	7.522878745280337
RNU6-256P	5.3979400086720375
RNU6-261P	7.522878745280337
RNU6-280P	8.221848749616356
RNU6-281P	6.698970004336019
RNU6-317P	9.69897000433602
RNU6-362P	7.698970004336019
RNU6-374P	6.3979400086720375
RNU6-376P	7.522878745280337
RNU6-381P	6.698970004336019
RNU6-412P	9.0
RNU6-413P	5.522878745280337
RNU6-417P	10.69897000433602
RNU6-456P	6.0
RNU6-471P	9.522878745280336
RNU6-478P	7.301029995663981
RNU6-488P	8.698970004336019
RNU6-543P	7.301029995663981
RNU6-546P	10.0
RNU6-560P	60.69897000433602
RNU6-637P	6.045757490560675
RNU6-63P	5.3979400086720375
RNU6-649P	6.0
RNU6-675P	11.221848749616356
RNU6-679P	6.045757490560675
RNU6-67P	6.045757490560675
RNU6-699P	7.698970004336019
RNU6-706P	9.30102999566398
RNU6-718P	6.698970004336019
RNU6-735P	5.0
RNU6-755P	7.698970004336019
RNU6-765P	8.0
RNU6-793P	13.045757490560677
RNU6-812P	11.69897000433602
RNU6-869P	9.69897000433602
RNU6-891P	7.397940008672037
RNU6-943P	5.045757490560675
RNU6-952P	6.0
RNU6-976P	5.698970004336019
RNU6ATAC13P	5.221848749616356
RNU6ATAC21P	6.698970004336019
RNU6ATAC37P	5.045757490560675
RNU6ATAC4P	8.221848749616356
RNU7-106P	6.301029995663981
RNU7-144P	10.522878745280336
RNU7-149P	8.0
RNU7-14P	11.096910013008056
RNU7-156P	6.045757490560675
RNU7-190P	9.522878745280336
RNU7-29P	8.0
RNU7-53P	7.698970004336019
RNU7-65P	11.0
RNU7-66P	8.0
RNVU1-28	10.69897000433602
ROBO1	12.522878745280336
ROBO2	10.0
ROBO2P1	5.301029995663981
ROR2	5.698970004336019
RORA	5.698970004336019
RORA-AS1	5.522878745280337
RPEP2	6.522878745280337
RPH3A	10.045757490560677
RPH3AL	15.0
RPL10AP3	5.698970004336019
RPL10P14	17.69897000433602
RPL10P2	10.154901959985745
RPL12P23	14.0
RPL12P37	6.522878745280337
RPL12P40	5.301029995663981
RPL12P42	5.3979400086720375
RPL13AP25	6.045757490560675
RPL13AP7	5.301029995663981
RPL15P2	6.522878745280337
RPL17P5	9.0
RPL18P1	8.0
RPL21P119	5.698970004336019
RPL21P16	5.522878745280337
RPL21P17	5.522878745280337
RPL21P2	7.397940008672037
RPL21P32	7.522878745280337
RPL21P35	13.0
RPL21P36	5.522878745280337
RPL21P41	5.522878745280337
RPL21P46	8.0
RPL21P47	5.221848749616356
RPL23	13.69897000433602
RPL23AP12	7.698970004336019
RPL23AP22	6.522878745280337
RPL23AP26	13.0
RPL23AP28	5.221848749616356
RPL23AP38	5.221848749616356
RPL23AP39	5.522878745280337
RPL23AP54	7.397940008672037
RPL23AP59	6.221848749616356
RPL23AP68	10.0
RPL23AP71	10.397940008672036
RPL23P2	8.397940008672037
RPL28	8.698970004336019
RPL29P1	5.221848749616356
RPL29P13	5.3979400086720375
RPL29P25	7.698970004336019
RPL31P13	7.698970004336019
RPL31P31	5.698970004336019
RPL31P40	5.221848749616356
RPL31P5	11.397940008672036
RPL31P9	5.0
RPL32P25	7.397940008672037
RPL34P19	7.698970004336019
RPL34P29	6.698970004336019
RPL35AP11	5.045757490560675
RPL36AP28	9.0
RPL36AP40	7.698970004336019
RPL36P1	6.221848749616356
RPL36P14	5.221848749616356
RPL3P11	5.698970004336019
RPL3P12	6.154901959985743
RPL3P8	5.221848749616356
RPL5P19	6.522878745280337
RPL5P26	6.301029995663981
RPL6	10.522878745280336
RPL6P17	13.045757490560677
RPL6P20	5.698970004336019
RPL6P25	9.397940008672036
RPL6P4	7.698970004336019
RPL7AP12	5.221848749616356
RPL7AP36	5.221848749616356
RPL7AP40	8.0
RPL7AP50	5.045757490560675
RPL7AP61	7.301029995663981
RPL7AP69	13.30102999566398
RPL7AP74	7.522878745280337
RPL7AP79	6.154901959985743
RPL7AP81	8.522878745280337
RPL7L1P20	6.698970004336019
RPL7P47	5.698970004336019
RPL7P6	5.096910013008056
RPL7P60	13.397940008672036
RPL8P1	11.69897000433602
RPLP0P5	8.522878745280337
RPS10P21	6.045757490560675
RPS12P24	5.045757490560675
RPS14P7	5.154901959985743
RPS16P9	26.045757490560675
RPS17P11	6.0
RPS17P2	7.522878745280337
RPS18P6	5.301029995663981
RPS19P6	5.698970004336019
RPS20P12	8.0
RPS20P32	8.0
RPS23P10	8.096910013008056
RPS23P3	7.698970004336019
RPS23P5	6.045757490560675
RPS26P8	6.3979400086720375
RPS27P10	5.3979400086720375
RPS27P4	10.0
RPS29P6	8.221848749616356
RPS2P1	6.221848749616356
RPS2P4	12.69897000433602
RPS3AP17	5.301029995663981
RPS3AP54	8.0
RPS4XP20	8.301029995663981
RPS4XP21	8.301029995663981
RPS4XP7	6.301029995663981
RPS6KA2	6.0
RPS6P12	8.0
RPS8P3	5.221848749616356
RPSAP1	8.698970004336019
RPSAP2	19.045757490560675
RPSAP24	5.3979400086720375
RPSAP37	6.698970004336019
RPSAP72	9.0
RPTOR	6.522878745280337
RRAGC	5.154901959985743
RRAGC-DT	11.69897000433602
RREB1	7.522878745280337
RSPH6A	7.698970004336019
RTF2	6.522878745280337
RUNX2	8.0
SAE1	9.096910013008056
SALL1	6.0
SALL4P5	6.301029995663981
SALRNA2	5.522878745280337
SALRNA3	5.522878745280337
SAMD12-AS1	6.522878745280337
SAMD5	5.096910013008056
SAMD9	7.522878745280337
SAMHD1	35.69897000433602
SAMMSON	6.0
SAMTOR	5.522878745280337
SAP30L	8.0
SAR1B	33.0
SASH1	5.096910013008056
SATB2-AS1	5.698970004336019
SBF2	5.522878745280337
SBNO1	10.30102999566398
SCAMP4	8.397940008672037
SCAPER	22.30102999566398
SCARA3	8.522878745280337
SCARA5	8.397940008672037
SCARB1	8.397940008672037
SCARB2	8.301029995663981
SCFD2	5.698970004336019
SCGB2A1	9.397940008672036
SCIMP	12.397940008672036
SCML4	6.522878745280337
SCN8A	5.221848749616356
SCP2D1-AS1	5.221848749616356
SDCBP2P1	7.301029995663981
SDHB	7.698970004336019
SDHBP1	5.045757490560675
SDK1	9.30102999566398
SDK1-AS1	12.397940008672036
SDK2	5.3979400086720375
SDR42E2	8.096910013008056
SDR9C7	5.698970004336019
SEC11C	5.096910013008056
SEC1P	12.397940008672036
SEC22C	6.221848749616356
SEC61G-DT	9.69897000433602
SELENOF	9.0
SELENOK	5.3979400086720375
SEMA3C	8.0
SEMA3F	20.397940008672037
SEMA3F-AS1	7.522878745280337
SEMA5A	5.301029995663981
SEMA5B	9.397940008672036
SEMA6A-AS2	7.522878745280337
SEMA6B	7.301029995663981
SEMA6D	9.397940008672036
SENP5	7.522878745280337
SEPTIN14	16.522878745280337
SEPTIN5	6.301029995663981
SERINC5	5.045757490560675
SERPINE1	5.301029995663981
SERPINF1	22.30102999566398
SERPINF2	22.30102999566398
SETBP1	6.221848749616356
SETD7	7.397940008672037
SETDB1	16.0
SETX	5.698970004336019
SEZ6L2	7.301029995663981
SF3B3	8.154901959985743
SFT2D2	5.522878745280337
SFXN1	7.698970004336019
SGCA	8.154901959985743
SGIP1	5.301029995663981
SGK1	6.221848749616356
SGK3	6.698970004336019
SH2D4B	6.0
SH3D19	8.698970004336019
SH3RF1	6.221848749616356
SH3RF3	5.096910013008056
SHANK2	30.0
SHARPIN	21.522878745280337
SHISA6	5.698970004336019
SHISA7	7.698970004336019
SHROOM3	10.045757490560677
SHROOM3-AS1	10.045757490560677
SIGLEC11	11.397940008672036
SIGLEC18P	7.096910013008056
SIGLEC22P	7.698970004336019
SIK1	6.154901959985743
SIL1	13.522878745280336
SIPA1L1-AS1	5.096910013008056
SIPA1L2	6.221848749616356
SIRT4	9.221848749616356
SIT1	9.397940008672036
SKOR2	6.522878745280337
SLC12A2-DT	6.3979400086720375
SLC14A2	6.221848749616356
SLC16A9	10.522878745280336
SLC17A1	10.0
SLC19A4P	5.301029995663981
SLC22A23	8.698970004336019
SLC24A2	5.3979400086720375
SLC24A3	5.221848749616356
SLC24A4	24.221848749616356
SLC25A12	5.154901959985743
SLC25A29	9.522878745280336
SLC25A6P5	5.698970004336019
SLC26A1	13.69897000433602
SLC27A6	8.154901959985743
SLC28A1	5.045757490560675
SLC28A3	8.698970004336019
SLC2A10	5.0
SLC2A13	14.397940008672036
SLC2A3	10.096910013008056
SLC2A4	9.0
SLC2A4RG	8.522878745280337
SLC2A6	12.221848749616356
SLC2A9	5.301029995663981
SLC2A9-AS1	5.301029995663981
SLC30A3	10.69897000433602
SLC35C1	12.69897000433602
SLC35E1	9.397940008672036
SLC35F3	5.221848749616356
SLC35G3	7.698970004336019
SLC37A1	5.301029995663981
SLC38A1	6.522878745280337
SLC38A9	8.698970004336019
SLC39A11	9.0
SLC39A8	6.698970004336019
SLC3A2	16.522878745280337
SLC43A2	12.69897000433602
SLC44A1	7.698970004336019
SLC44A5	5.698970004336019
SLC46A2	5.096910013008056
SLC4A1AP	5.698970004336019
SLC4A8	6.522878745280337
SLC4A9	20.0
SLC52A1	7.045757490560675
SLC52A3	10.69897000433602
SLC66A2P1	6.154901959985743
SLC6A1	13.045757490560677
SLC6A11	5.221848749616356
SLC6A15	9.397940008672036
SLC7A10	8.698970004336019
SLC7A14	8.522878745280337
SLC7A14-AS1	8.522878745280337
SLC7A2	5.698970004336019
SLC7A9	5.045757490560675
SLC8A1-AS1	6.154901959985743
SLC9A7	7.397940008672037
SLCO1C1	5.096910013008056
SLCO4A1	7.154901959985743
SLFN5	7.698970004336019
SLMAP	9.0
SMARCA2	10.096910013008056
SMARCA4	34.69897000433602
SMARCAD1	5.045757490560675
SMARCC1	10.221848749616356
SMARCE1P4	9.69897000433602
SMC2	8.522878745280337
SMC4P1	6.698970004336019
SMILR	7.154901959985743
SMIM14-DT	10.154901959985745
SMIM15P2	5.221848749616356
SMIM21	5.096910013008056
SMIM24	7.698970004336019
SMIM28	5.096910013008056
SMIM30	5.221848749616356
SMIM45	5.522878745280337
SMOC2	13.69897000433602
