gene	log2fc	pval
NES	0.0353112234794484	0.438139100423992
NETO1	-0.00359541779961076	0.940512396460768
NETO2	-0.0418141024184115	0.214498133766954
NEU1	0.0353134473891289	0.583956879615877
NEU3	-0.00607312549496747	0.872849799818241
NEURL1	-0.0327211625938411	0.368174808318839
NEURL4	0.0363346450981644	0.197515105939244
NEXN	-0.0351538617034831	0.648908118147813
NF1	-0.0555655568668179	0.00019836905311458
NF2	0.0203747319277702	0.425804529008611
NFASC	-0.0296248793025353	0.163800066951141
NFAT5	0.0387457617785365	0.0249300908404009
NFIA	0.0940966813857593	0.359792377451923
NFIB	0.074852441127281	0.285503567657669
NFIC	0.0450634606118449	0.374505959011636
NFIX	0.0335887092692437	0.560979635951401
NFKB1	0.0256775347167321	0.420519026570832
NFKB2	0.0041589871124665	0.96877284024274
NFKBIB	-0.0209255781281512	0.492543693689514
NFKBIE	0.0315655818027489	0.705168797707549
NFS1	-0.050671401760295	0.0172749271079109
NFU1	-0.00374016430568949	0.922118850602263
NFX1	0.00950816034645049	0.732521943528019
NFXL1	0.0228358033153825	0.443788937490913
NFYB	0.0224533460958944	0.810979437824938
NFYC	0.0907626027009338	0.0709802499726594
NGB	-0.00160812511572256	0.983029864703186
NGEF	-0.0970735559706959	0.0175405696878741
NGLY1	0.0418498392325163	0.0114009170708037
NGRN	-0.0802535944674064	0.0265324621707403
NHEJ1	0.0870749979122714	0.0430236272288993
NHERF1	-0.0277136978789629	0.245744906210281
NHERF2	0.0142276424248835	0.464280476073526
NHLRC2	0.0188441440884253	0.347081754910564
NHLRC3	-0.0359534152433956	0.358092035217825
NHP2	0.0483656043527893	0.0332460074149509
NHS	-0.0363654821641968	0.400154539713338
NHSL1	0.0647458657007849	0.249773446600253
NHSL2	0.0976919469497788	0.0700241189949186
NHSL3	-0.0224386246249315	0.592523957200484
NIBAN1	0.0193795425648219	0.751482798391653
NIBAN2	0.0109957196015336	0.772119111222667
NICN1	-0.0375238635435333	0.468578214183472
NICOL1	0.042160761523149	0.46240039407725
NID1	-0.0408803549778603	0.320779326189718
NID2	-0.00026321170631554	0.994167438004413
NIF3L1	0.0043973130615626	0.845092624188719
NIFK	0.0449067129916697	0.403612565971539
NINJ2	-0.0432518009482483	0.604132400843541
NIPA1	0.00282462108946398	0.970478461796909
NIPAL2	0.00679812675040999	0.922441307850544
NIPAL3	0.0226661586692045	0.533986000521722
NIPBL	0.000854744085933116	0.986874552254856
NIPSNAP1	-0.0340381009046254	0.317326038249856
NIPSNAP2	-0.0372779837956888	0.151417886265315
NIPSNAP3A	0.0220501052394316	0.807283534617437
NIPSNAP3B	-0.0167456199144854	0.868734767163307
NISCH	0.0223835650144473	0.144042872750915
NIT1	-0.045003149431718	0.0812526022082641
NIT2	-0.0529947169127896	0.217067981150192
NKAIN3	-0.037513068632687	0.866129434500961
NKIRAS1	0.0238263883309802	0.191140203330346
NKIRAS2	0.0814714799449899	0.0773091245365148
NKRF	0.0331247871303338	0.108608423998272
NLE1	0.0147104873809525	0.768755084609923
NLGN1	0.050028936472719	0.130418464250737
NLGN2	0.0161926392031414	0.433429615657713
NLGN3	0.027279041244849	0.197515105939244
NLGN4X	0.0155034639976201	0.481896556360528
NLK	-0.0311114642487098	0.409683503330207
NLN	-0.0539454057619946	0.197806234802667
NLRX1	-0.0137034818288625	0.533373994199196
NMD3	0.0359122068047749	0.0997111261781655
NME1	0.00852193161493597	0.783050526367093
NME2	-0.00256132964934264	0.905695417982186
NME2P1	0.0474817884547724	0.240251515170316
NME3	-0.0118005803501345	0.545723263331569
NME7	0.0362541784547444	0.115491395038675
NMI	0.082901645462316	0.727957597521911
NMNAT1	0.0194990308133554	0.739983928334921
NMNAT2	0.0131902742847521	0.895434446628761
NMNAT3	0.0173834595888243	0.622978818995646
NMRAL1	-0.0571168760236138	0.452903615729728
NMRK1	0.110300793988576	0.0107737754999104
NMT1	0.00056714575027509	0.986649900029459
NMT2	-0.0441716289175209	0.0701791425918645
NNT	-0.0580459724455677	0.00872615983655788
NOA1	-0.0192065653694476	0.792360744333511
NOAZFP	-0.0126931881210442	0.697856461295378
NOC2L	-0.00480683471346809	0.909310876500408
NOC3L	0.0410953614702402	0.641915161077651
NOCT	-0.111093788576318	0.000205766187408756
NOL11	0.00732213649146052	0.876137024902434
NOL3	0.00554787120599312	0.898496835741024
NOL4	0.0314412600457326	0.702212765626236
NOL6	0.0100313926619865	0.869046806956961
NOL7	-0.0112982891052317	0.814455105941371
NOLC1	-0.00321614445278875	0.951433692370463
NOMO1	0.0564910724199452	0.420519026570832
NOMO2	-0.013767130506493	0.303811332300192
NONO	0.0107165347706661	0.802196879920225
NOP14	-0.0341097058205583	0.708881467965439
NOP16	-0.0337136342218513	0.350754157026452
NOP2	0.0595958794542218	0.0789468815303298
NOP56	0.0231335191546375	0.312379910491428
NOP58	0.0182528811046711	0.528843908525559
NOP9	0.0477059027967163	0.321965430134018
NOPCHAP1	0.00546575105928548	0.918902705869117
NOS1	-0.0600360846339925	0.00584207476765761
NOS1AP	0.00156037271959886	0.983676826068551
NOS3	-0.0175128647884562	0.850654704785628
NOSIP	0.0612614653006718	0.151942990790718
NOSTRIN	0.0364350107805981	0.505130600003478
NOTCH1	-0.00963758554568134	0.886781989090956
NOTCH2	0.0380001119997722	0.156247173163386
NOVA1	0.0206025548026123	0.517220734494567
NOVA2	0.0352190618373422	0.323708817814833
NPC1	-0.0313801835234179	0.429090050753139
NPC2	0.0605083784418295	0.106899490480926
NPDC1	0.0539134027332054	0.186899725977855
NPEPL1	0.0363192242903448	0.374505959011636
NPEPPS	0.0429363301952823	0.00440950800145211
NPL	-0.0428509797432159	0.564819941175144
NPLOC4	0.0147772740025396	0.42911975607513
NPM1	0.0209496207897364	0.498954157079316
NPM2	0.0362531426497464	0.415491624596137
NPR2	0.0606049407954607	0.131271858537051
NPRL2	-0.0360795581963781	0.621118796924764
NPRL3	-0.0227076910143121	0.566644579189387
NPTN	0.0436435138117633	0.55469428099389
NPTX1	0.0656965523070477	0.0401409703303027
NPTX2	-0.26991255055408	0.000107830975611074
NPTXR	0.024878195705743	0.681088386829653
NPY	0.0478026399448466	0.487324350021734
NQO1	0.196140703177622	0.10241961393922
NQO2	0.00510180943357885	0.960944290080904
NR1D1	0.0735883863967047	0.191151592328651
NR2C2	0.0691099752403126	0.0259691992226938
NR2C2AP	0.00234471896090691	0.968243030317975
NR2F1	0.0569551211729788	0.227060009868234
NR3C1	0.0223895044612465	0.530445091134296
NRAS	0.0250496250173342	0.475925904464231
NRBF2	0.0123166712716656	0.640419357346759
NRBP1	-0.0201021933146226	0.257621264453804
NRBP2	-0.0262779556551407	0.181382790875904
NRCAM	-0.0625125467787907	0.00133856335612878
NRDC	-0.00850283047006684	0.790076589753558
NRF1	0.178632687219298	0.0896958907296175
NRG3	0.0129084457665341	0.856400475602618
NRGN	-0.000317709935962085	0.997399268702519
NRIP2	0.151194208002969	0.0116462027424916
NRIP3	-0.0482201239502789	0.253112362114501
NRN1	-0.241553070504037	1.28393798448765e-06
NRP1	0.00220121547290199	0.95964096882728
NRP2	0.0278078687023525	0.515027432992394
NRSN1	0.0628933499145669	0.159393943114511
NRSN2	-0.115627031280206	0.024912783621307
NRXN1	0.0779244482814654	4.95425535529954e-05
NRXN2	0.0430217027211644	0.0193034933090653
NRXN3	0.0616062881013799	0.0255399884454602
NSA2	-0.0536073146644254	0.293089986629391
NSD3	0.0169402725324631	0.693780826607678
NSDHL	-0.0473799543024844	0.146689565793431
NSF	0.0769481346752361	0.216618486997909
NSFL1C	0.0369492424996926	0.00731731990419865
NSG1	0.0540136003772254	0.356583813562012
NSG2	0.0526514238543478	0.126200563775719
NSMCE1	-0.0291402461405534	0.705894550447247
NSMCE3	0.0325619487377201	0.600425643023003
NSMF	-0.0595017452238293	0.0142527505843732
NSRP1	0.104892437411342	0.111138678064304
NSUN2	-0.00930987118390092	0.78806198494037
NSUN4	-0.0395215071873022	0.346490537104555
NSUN5	-0.0128601885497673	0.927514898926935
NT5C	0.095018974616184	0.0575416636171406
NT5C1A	0.0496781774986165	0.098761319671524
NT5C2	0.00541914664491486	0.874855397137427
NT5C3A	-0.0322904895452274	0.114710151168666
NT5C3B	-0.0192364005136388	0.58365953967847
NT5DC1	-0.128853285235818	0.000663043470482426
NT5DC2	-0.0059683831837393	0.948104516632389
NT5DC3	-0.0367773131447368	0.381844406474246
NT5E	-0.0967712047591522	0.00538638817371955
NTHL1	0.034500824797191	0.636579328815371
NTM	0.0124622891085465	0.620844846303064
NTMT1	-0.0711577464236221	0.00923157419080051
NTN1	1.03049005406703	4.43594746470885e-19
NTNG1	-0.0571446850415068	0.0821984931063402
NTNG2	-0.0180674525939971	0.583956879615877
NTPCR	0.0109295931632801	0.869046806956961
NTRK2	-0.0969348830806118	0.681721912854382
NTRK3	0.0123508819947678	0.722899391202473
NUAK1	-0.0277059912847272	0.202447298009819
NUB1	0.0204931844277013	0.436534384866656
NUBP1	0.0250558653949396	0.521176376842218
NUBP2	0.0387926602931713	0.286924095670009
NUBPL	0.00641679463817905	0.886227210657262
NUCB1	-0.0542700217078612	0.0054832942880461
NUCB2	-0.0219047005696435	0.292396595905618
NUCKS1	0.0405179936054419	0.420499310327096
NUCLEOLIN	0.0143147932460173	0.73122345973435
NUDC	0.00239723494815179	0.936420134078482
NUDCD1	0.0249859787459284	0.313022331215813
NUDCD2	-0.00283355862065789	0.926650066614099
NUDCD3	-0.0270019652017731	0.262168681177051
NUDT1	0.00713735651498063	0.871813671514888
NUDT10	0.0450364296296182	0.177778642489633
NUDT11	0.000495021596783163	0.988386002473523
NUDT12	-0.0426207296781277	0.19650156048903
NUDT14	-0.0396482055643458	0.134739054746155
NUDT15	0.0534073928532504	0.211029377247758
NUDT16	0.0585078008589557	0.00810058023605422
NUDT16L1	0.0111481772974159	0.765833887001708
NUDT18	0.0271422872157663	0.38694159548759
NUDT19	-0.00484487883328485	0.929760253237095
NUDT2	-0.0347280039220332	0.127328444704147
NUDT21	0.0212481048407444	0.568467789363873
NUDT3	0.0129190501846424	0.530445091134296
NUDT4	-0.0793405767698989	0.00633857781820476
NUDT5	0.00642189897846557	0.850242946201297
NUDT6	0.0212568707941923	0.73961447046671
NUDT8	0.0170533360257881	0.636777541996429
NUDT9	0.00696259839743772	0.743190830068184
NUFIP2	-0.00845715400481085	0.786277316862048
NUMA1	0.034573365447753	0.401384113087504
NUMB	-0.0306513766040561	0.0698449814534072
NUMBL	-0.0492131964713833	0.0722269335642219
NUP107	0.039564483234935	0.0582298366589064
NUP133	0.0342365434847795	0.0657927297347678
NUP153	-0.0117205189608453	0.78154029030674
NUP155	0.0340979422348499	0.057878954530793
NUP160	0.014133938515933	0.587190066291477
NUP188	0.0206777117606704	0.455862619657013
NUP205	0.0252175402715556	0.246663723690905
NUP210	0.0151122809394275	0.630893187716218
NUP214	0.016747966980095	0.448341705102404
NUP35	0.0297895598901194	0.393265099152148
NUP37	0.0476498852157483	0.0500570091471886
NUP42	0.0632344533224246	0.202911612992506
NUP43	0.0334603183580807	0.356700760895172
NUP50	-0.01217429537282	0.736590502381541
NUP54	0.0182891877711705	0.370347480135836
NUP58	0.013874953297199	0.583956879615877
NUP62	0.033530163872053	0.102082344465564
NUP85	0.0176345175562822	0.548478079674282
NUP88	0.035531085687165	0.172042784229379
NUP93	0.018690567229385	0.336045226193323
NUP98	0.0181573361758644	0.360242066128746
NUTF2	0.039019328395802	0.127379053150591
NWD2	-0.0442931564067805	0.0724698203594038
NXF1	0.0474653763889975	0.0580364964761844
NXN	0.0381525136028497	0.205374726625287
NXPH1	0.12696247954816	1.4175751431994e-05
NXPH3	0.0645801961058181	0.120063734403029
NXT1	0.071530669218043	0.125483101299042
NYAP1	-0.000535664851209889	0.986874552254856
NYAP2	0.00854474191890979	0.802973726130923
OARD1	-0.0474030319956194	0.19787108480804
OAS3	-0.0221038738213139	0.805846411428922
OAT	-0.0218036991189611	0.476379076060347
OBI1	-0.0328236432517769	0.356522998813449
OBSL1	0.0107715073743467	0.897553122803739
OCIAD1	-0.0133697810157779	0.562600576215928
OCIAD2	-0.0213094184967094	0.677892150209398
OCLN	0.0287137286586544	0.485304679873724
OCRL	0.0395189368707333	0.0475553750361728
ODR4	0.0102460265319145	0.760086657398954
OGA	-0.0162818403324596	0.588793806336864
OGDH	-0.0444145923656167	0.641321700661171
OGDHL	-0.0123924506186014	0.69754912768388
OGFOD1	-0.00290027651686575	0.974362426301932
OGFOD2	0.037176768158857	0.488044734401433
OGFR	-0.0182113944676092	0.348793108721276
OGFRL1	0.00722414219793976	0.810399685884956
OGN	-0.251559902102192	0.0368144432066173
OGT	-0.0293588852333528	0.256918672903122
OLA1	0.00108901429815345	0.966978343554807
OLFM1	-0.0994733186653518	0.000950683339149908
OLFM2	-0.0598756986789076	0.0384727998809543
OLFM3	-0.0691834977256031	0.0212651972908952
OLFML1	-0.0815437750741283	0.72997349464257
OLFML3	0.298754509770453	6.11352271255941e-05
OLIG2	0.0104209753667059	0.927639459906628
OMA1	-0.0426173924453782	0.339517040409691
OMG	-0.0562092874021042	0.227954150526178
OPA1	-0.0540091654279858	0.020698076687859
OPA3	-0.0569085395219022	0.00565401465236743
OPALIN	-0.0833999357110882	0.302974617357494
OPCML	-0.00907608604169324	0.750047583291423
OPHN1	0.0267523725023897	0.129979471405449
OPLAH	0.0269518047842331	0.392270802506569
OPRD1	0.053020590976013	0.574988576832958
OPRK1	0.123258005055702	0.0453429634683446
OPRM1	0.0767309059622466	0.251287946448425
OPTN	0.100546647279256	0.155907075737205
OR1M1	0.051973798652436	0.519176776028016
ORAI2	0.152315800480942	0.00274891360910771
ORC2	0.0310852164620716	0.42856336426995
ORC3	-0.0317254992632937	0.628579824881543
ORC4	0.0753198883551993	0.0193034933090653
ORC5	0.0226813666479646	0.675889447822211
ORM1	0.0612654856124163	0.68287899520254
ORM2	0.0386576806169025	0.796742210431181
ORMDL3	0.00181773124487833	0.956304496867524
OS9	0.00264942438244556	0.973189989903992
OSBP	-0.0210871890738337	0.060156794193489
OSBP2	-0.0395982181940624	0.0235163422426829
OSBPL10	-0.0122630233328717	0.718294601671832
OSBPL11	0.0395857934318759	0.206282787566157
OSBPL1A	-0.0579176190610409	0.00900414609033415
OSBPL2	-0.0227848927880923	0.15287825458985
OSBPL3	-0.0801400770422048	0.00290459834351336
OSBPL5	0.0183152373250525	0.766715191770727
OSBPL6	-0.0428486730168278	0.0114009170708037
OSBPL7	-0.0306670856101297	0.479190595856342
OSBPL8	-0.0461880797939568	0.0028590886620901
OSBPL9	0.00580128208056381	0.853398084755747
OSCP1	-0.00789814330096972	0.859468196587723
OSGEP	0.018899169250217	0.352259117958924
OSGEPL1	-0.0650784478338298	0.166112137617809
OSTC	0.0185948212807372	0.835305841093116
OSTF1	0.0211115150017266	0.365063305468705
OSTM1	0.0356499067663767	0.199303828221953
OTUB1	-0.0233792446528676	0.17569272415553
OTUD4	-0.0124306174930503	0.764265278870924
OTUD5	-7.8038417115317e-05	0.999137678941166
OTUD6B	-0.00159215540551627	0.959608609508394
OTUD7A	-0.0199717734679841	0.308364337765347
OTUD7B	-0.0253838531658418	0.537661004321006
OTULIN	0.0276967900344057	0.546445317910866
OVCA2	-0.010550943403656	0.852593835516442
OXA1L	-0.0264518576794568	0.29904024308918
OXCT1	-0.166219988733435	0.304191066733903
OXLD1	-0.0356800607133262	0.240336846230126
OXNAD1	0.0462449839723068	0.372751214214639
OXR1	-0.0103037372824092	0.687965444947408
OXSM	-0.0322701409261843	0.186223775559573
OXSR1	-0.00544145834589309	0.830319470445127
P2RX7	0.0342283042014931	0.751482798391653
P2RY1	-0.111095837078329	0.0614227394698357
P2RY12	-0.00856312031642803	0.922862062916121
P4HA1	-0.0242568366852393	0.538504716255313
P4HB	-0.0283280146623105	0.121609443397346
P4HTM	-0.0133046866747851	0.843056582514089
PA2G4	-0.00697278987509716	0.767312312043466
PAAF1	0.0523977472454734	0.0737970196705736
PABIR1	0.0887503088501716	0.195349397836225
PABPC1	-0.00905138709169331	0.65269427851331
PABPC1L2A	0.041251231430279	0.110697740841409
PABPC4	-0.0469307073526289	0.0163476623586013
PABPN1	0.0419958169343812	0.239225323522416
PACS1	0.00696433854290395	0.752659604575998
PACS2	-0.00134633264903483	0.95964096882728
PACSIN1	-0.0427824003131786	0.156669423284206
PACSIN2	0.0481367207547786	0.453257675350511
PACSIN3	-0.0287725641106836	0.296420363713691
PADI2	0.136161293992032	0.00565401465236743
PAF1	0.0465205476532891	0.160048153472255
PAFAH1B1	-0.0230137336475567	0.0879113476924139
PAFAH1B2	0.0270191472166517	0.272432666195244
PAFAH1B3	0.16610540870125	3.75268940690045e-07
PAG1	0.0249491928450659	0.403763391972691
PAICS	0.0159598352960519	0.47867082600711
PAIP1	-0.0666045894767868	0.00182121169948172
PAIP2	0.108254825498253	0.0327493894727371
PAK1	-0.0774621311227654	0.00417000355424013
PAK1IP1	0.043525269889883	0.397334383769894
PAK2	0.0155501854848206	0.397624926316784
PAK3	-0.03076731510371	0.167694785695216
PAK4	0.0233166313535201	0.411967301443623
PAK5	-0.0148778393264141	0.582816914497413
PAK6	0.0827725345914579	0.257470759224366
PALD1	0.0189956321303617	0.559762640437162
PALLD	0.0131804182404123	0.764265278870924
PALM	-0.0494527787237498	0.0419375568575204
PALM2AKAP2	-0.0610911352348406	0.04769706043555
PALM3	0.103325563491675	2.25644907781406e-05
PALMD	-0.0136775553958522	0.802007573381496
PALS1	0.0214191861001333	0.102781015449919
PALS2	0.0186426737445083	0.406514591782549
PAM	0.0805680514036112	0.00430709004296796
PANK1	0.0230243801981956	0.646552288582654
PANK2	0.0267284148657886	0.157105574685691
PANK4	0.0241061741053232	0.145456698374803
PANX1	-0.0453684928819357	0.184808775191102
PAPLN	0.0173452860948325	0.78806198494037
PAPOLA	0.0520802196723343	0.125035836478733
PAPSS1	-0.034408351161781	0.3000668238408
PAPSS2	-0.0509553516845818	0.124432337139778
PAQR9	-0.0832615166717162	0.298928346840796
PARD3	0.114053634874005	0.00245271058912057
PARD6A	-0.0191985559411888	0.633830399680186
PARD6B	0.0411925503157773	0.442426487392425
PARG	0.0153176096650827	0.681187272786803
PARK7	0.0365266431558578	0.0488060564975336
PARL	0.0169371632219243	0.61702400757485
PARN	-0.0292375482697372	0.263419635276741
PARP1	0.0223852676555224	0.572669903695613
PARP10	0.0163239288846465	0.762804998305798
PARP2	0.0989270558347177	0.176344675310868
PARP4	-0.0437405869439768	0.457485309537888
PARP9	-0.042274817423762	0.621118796924764
PARS2	-0.0577831943768157	0.00173069023747038
PARVA	0.0119121678975122	0.62249006457572
PARVB	-0.00791832026738717	0.883135448256194
PATL1	0.0608688199412928	0.0496653556681327
PAWR	-0.0683861349162429	0.126366787959523
PAXBP1	0.0133375239600149	0.796742210431181
PBDC1	-0.000103120545109747	0.9966051486349
PBLD	0.0665545024700342	0.166267236506696
PBRM1	0.0269959487331436	0.603103170759695
PBX1	0.00224610800921068	0.972014232251844
PBXIP1	0.159435837331829	1.92413140369776e-06
PC	-0.0137533315393784	0.600425643023003
PCBD1	0.0678951561386316	0.420519026570832
PCBD2	0.0420858920479172	0.268786276104264
PCBP1	-0.00552000429036894	0.812551021376784
PCBP2	-0.00559444043611096	0.87767394578761
PCBP3	0.0468582390331672	0.36413637601701
PCBP4	-0.0497019663333063	0.319464239826602
PCCA	-0.0165773503996607	0.417441174242325
PCCB	-0.0176377909677668	0.471797334660038
PCDH1	-0.0130750928730906	0.662212117799697
PCDH10	-0.0254143993437834	0.233008056990294
PCDH17	0.0294636818020688	0.199636600264467
PCDH19	0.0212930933235742	0.55765794794362
PCDH7	0.0281975778172432	0.401091696371975
PCDH8	0.0412998257879135	0.319859877708021
PCDH9	-0.0174543064415112	0.369990060538787
PCDHAC2	-0.0253528601111142	0.275189733879456
PCDHB14	0.0771986181993394	0.138045356273907
PCDHGA3	0.0208193774196325	0.56746766597701
PCDHGB1	-0.0407726205503865	0.141556695984062
PCDHGB7	0.0480868876810831	0.312870882451995
PCDHGC3	0.00226013143782806	0.943426864760449
PCDHGC5	-0.0376724359343978	0.248664357374174
PCF11	0.051526316278828	0.520968712688081
PCID2	0.0545342474560725	0.0500570091471886
PCIF1	0.0498013064699591	0.574959105047086
PCK2	0.0023130636214567	0.969046074219213
PCLO	-0.0214363682831104	0.299959517793553
PCM1	-0.071865118340045	1.23923433762828e-05
PCMT1	-0.0011088284033588	0.969046074219213
PCMTD1	-0.0209028771927336	0.799899322067742
PCNA	-0.0218435492557363	0.562193979637409
PCNP	0.0268875962719439	0.507325970700586
PCNT	0.0468148941207293	0.0291699916049023
PCNX1	0.0119398738366523	0.862637275513878
PCNX3	-0.000386169828429428	0.994372639929142
PCOLCE	0.0638941240952692	0.237609683981562
PCP4	-0.121044335546416	0.0169676650069585
PCP4L1	-0.0584163112949158	0.097708036953312
PCSK1	-0.0340693906888029	0.432379257447856
PCSK1N	0.0434510732678028	0.445622047553924
PCSK2	0.071340080902827	0.0470778939436854
PCYOX1	0.00286221045350549	0.899258797137287
PCYOX1L	-0.0641201596706618	0.00730978836306181
PCYT1A	0.0160485696973002	0.438529679166418
PCYT1B	-0.00440794062454752	0.927514898926935
PCYT2	-0.00898818746068215	0.717339404618468
PDAP1	-0.0287919360273798	0.106774598493674
PDCD10	-0.0328512453103098	0.00833492869007069
PDCD11	0.0211825646503405	0.600425643023003
PDCD2L	0.0180477448728198	0.77661371848192
PDCD4	0.0639046469142323	0.0439611935904454
PDCD5	0.00850160421244328	0.698943368971298
PDCD6	-0.0370641315630437	0.236908881952978
PDCD6IP	-0.0203754626607395	0.468323534725627
PDCL	0.0347976033217359	0.188924865160416
PDCL3	0.0169831851185236	0.523045845735787
PDE10A	0.0190462182434694	0.609874891322405
PDE12	0.000168741274024775	0.99345914833297
PDE1A	0.0169634475769415	0.617678605898042
PDE1B	0.0355327987887171	0.249754213197168
PDE1C	-0.0293376435096727	0.300015332140026
PDE2A	-0.000362201696034917	0.99507974770143
PDE4A	-0.0669885619056356	0.000417156592436342
PDE4B	-0.0608191134942732	0.124288111681725
PDE4C	-0.0458725767444957	0.475242032412725
PDE4D	-0.0405273193475844	0.260638176052883
PDE4DIP	0.122633817799462	0.00290459834351336
PDE6D	-0.0324443313700345	0.235729694358237
PDE8A	-0.0151934149821492	0.872263624170036
PDE8B	-0.0245300003248278	0.412189567179725
PDF	0.0196757562084193	0.520711056995975
PDGFRB	0.0488297574687012	0.113677672134919
PDHA1	-0.0704317594859996	0.000782501239073992
PDHB	-0.0701149970716948	0.00339141704891988
PDHX	-0.0625381715989364	0.00172229418465294
PDIA3	-0.0154163770196163	0.465835011462779
PDIA4	-0.0223985466894799	0.378362555491631
PDIA5	0.0873936384488358	0.0902086012482205
PDIA6	-0.0332444779915998	0.146237013702658
PDK1	-0.0107650204442666	0.643483273252909
PDK2	-0.0169006206018411	0.539346027143436
PDK3	-0.0607797066620751	0.0270619119171981
PDLIM1	-0.0755063728545764	0.141604980375285
PDLIM2	0.00467871390279903	0.929261499547783
PDLIM3	0.0881016175885699	0.0410907531402616
PDLIM4	0.0678387969351458	0.124368064714789
PDLIM5	0.0635643449052624	0.0185518517201843
PDLIM7	-0.137453575505878	0.0259691992226938
PDP1	-0.00643774249623826	0.830885177590834
PDPK1	0.0399960658822941	0.00600690516989543
PDPR	0.0295887134806102	0.0892584991432469
PDRG1	-0.0213614398040688	0.598094792125263
PDS5A	0.055541030846733	0.141927327103805
PDS5B	0.0915502058591839	0.020060213868148
PDXDC1	-0.00243544774336241	0.952455417322544
PDXK	0.0260848800079223	0.181382790875904
PDXP	0.0139041412137481	0.4348926834694
PDZD11	0.0298656299536146	0.0996278530816777
PDZD2	-0.0159038878899875	0.574787785072589
PDZD4	-0.0090143127171172	0.802347983520259
PDZD8	-0.029333826125553	0.0666346339069482
PDZRN3	0.0217135065186524	0.600425643023003
PEA15	0.506879818595115	0.125790325626922
PEAK1	-0.0198243819288181	0.644841387901236
PEBP1	0.0429625386466259	0.0178384235966799
PECAM1	0.0899574927151963	0.625272531516394
PECR	0.00298450970647146	0.948127589538005
PEDS1-UBE2V1	-0.0235435022223629	0.0368144432066173
PEF1	-0.00472865638007738	0.847772999007605
PEG10	0.0462137667398513	0.170948237365444
PELI2	-0.0316075517271838	0.674454769107642
PELO	0.0325061746987162	0.178954297701151
PELP1	-0.0327556706459552	0.392101366983064
PENK	0.0248006341256038	0.777581540935247
PEPD	0.0785832597920576	0.0114009170708037
PES1	0.0157792851576248	0.580834308534538
PET100	-0.0151744913813507	0.681396713273784
PEX1	0.00481006342845212	0.891212251860267
PEX10	0.0145335731054891	0.765050882374895
PEX11B	0.0394105489698137	0.272432666195244
PEX12	-0.0207839220866753	0.629408560741237
PEX14	-0.000199692534946797	0.994192814916856
PEX16	-0.0383674228829582	0.200842599359931
PEX19	-0.0108905554741571	0.669957001396892
PEX2	0.151097929794372	0.19132951659529
PEX26	-0.00473514614470535	0.952455417322544
PEX3	-0.00983593326528676	0.754984530680269
PEX5	-0.0310154039998257	0.117235692412562
PEX5L	-0.0596017987331916	0.132785337265342
PEX6	0.016167946580633	0.707422195566184
PEX7	-0.0191096367650607	0.676574657559914
PF4	0.124091278923503	0.251761089877642
PFAS	0.00467892367383096	0.859865477956442
PFDN1	-0.0026320057688094	0.902863762426987
PFDN2	-0.00314112014847476	0.906009235555223
PFDN4	-0.0115276218318796	0.587190066291477
PFDN5	-0.019741679413697	0.256143393400585
PFDN6	-0.0119901417363459	0.481896556360528
PFKFB2	-0.0216848261226066	0.515308684226162
PFKFB3	0.00210473509471179	0.960004752989315
PFKL	0.0436087440701709	0.0249894770550474
PFKM	0.00143677448676341	0.947597474130835
PFKP	-0.00185621202862973	0.958312864070462
PFN1	-0.00556562902511434	0.864275310337365
PFN2	-0.0250499336353178	0.447510907128374
PGAM1	-0.00448055821314086	0.881831649936913
PGAM2	0.185376935154289	0.0414615351158239
PGAM4	0.0740312722682514	0.100569455152922
PGAM5	-0.0150863198330362	0.659391154276724
PGAP1	-0.0292955863359985	0.337851677027715
PGAP4	-0.0134040237659659	0.845092624188719
PGBD5	-0.0238387684003075	0.457485309537888
PGD	0.0300926615975251	0.0825945676752273
PGGT1B	0.00928454931365136	0.713974885593191
PGK1	0.00548698888553867	0.864410271150479
PGK2	0.1804316630854	0.275616068348231
PGLS	0.0591694341299377	0.0163476623586013
PGM1	0.0210209621051424	0.549483048791063
PGM2	0.0479370593731152	0.141324479690744
PGM2L1	-0.0705450902088119	0.0442371860908033
PGM3	0.00525683483483071	0.883721853636759
PGM5	-0.0414320276291727	0.48249227197157
PGP	0.0292742708926119	0.122476555747121
PGPEP1	0.0633638008415556	0.0980728056751078
PGRMC1	-0.00647592807918612	0.841776058045506
PGRMC2	0.0172399593227416	0.373284910642552
PGS1	-0.0420430003905697	0.0897951492334576
PHACTR1	-0.062815432844677	0.0305183565658192
PHACTR2	0.0201383540031127	0.527607991399078
PHACTR3	0.00390962627416771	0.913847645339124
PHACTR4	-0.00910901392004335	0.886154122325167
PHAF1	-0.0566916871720803	0.0128475112439999
PHAX	0.0315473148918203	0.481957704339406
PHB1	-0.0122463867503933	0.572669903695613
PHB2	-0.0162360179278237	0.439238401473579
PHC2	-0.0182912368717448	0.659391154276724
PHC3	0.0324234261263129	0.546129470347329
PHF1	0.107513744396074	0.00901520967400269
PHF14	0.0311716768857482	0.50864525921887
PHF2	0.0261221577631456	0.634772677681417
PHF20L1	-0.0301285453506218	0.575032662190849
PHF24	-0.0717610750219102	0.0198611120244677
PHF3	0.0587105525833572	0.178564886835182
PHF5A	0.0474160869493576	0.103033728310854
PHF6	0.0538038927852922	0.292969329458577
