gene	log2fc	pval	tissue
TM2D2	-0.199401062058077	1.66944968589616e-05	PHG
TM2D3	-0.15551116518104	3.26191399366407e-05	TCX
TM4SF1	0.87557071161435	5.51750038838814e-10	TCX
TM4SF18	0.976119602745673	2.6954378162493e-12	TCX
TM6SF1	-0.537311407531387	9.01070895479677e-08	TCX
TM7SF2	-0.407381394242384	2.76170320794721e-08	TCX
TM7SF3	-0.0206626056927917	0.750443391536114	TCX
TM7SF3-AS1	-0.234091859157693	0.0071487892154915	TCX
TM9SF1	0.265215215509604	0.0001907865640296	TCX
TM9SF2	-0.0685323927730854	0.158427795337264	STG
TM9SF3	-0.0554290173903116	0.239345544064994	STG
TM9SF4	-0.102476519633499	0.0005620752180326	PHG
TM9SF5P	0.450252418944958	7.26914096763773e-07	TCX
TMA16	-0.185561555688551	0.002053363505527	STG
TMA7	-0.2436888944496	0.000139901928397	PHG
TMBIM1	0.553861351007749	7.67785773737974e-08	PHG
TMBIM4	-0.203855549110509	0.0135309133454985	TCX
TMBIM6	0.296766091778123	1.46353834297832e-06	TCX
TMBIM7P	0.195087908002449	0.280332116011769	PCC
TMC1	0.470877836851	4.62640671006475e-05	PHG
TMC2	-0.204202178258688	0.0527623965825776	FP
TMC3	-0.734994085546258	5.51320467926904e-07	TCX
TMC4	-0.309870189735746	0.0012963384931198	TCX
TMC5	-0.134159666052878	0.341836393095583	IFG
TMC6	0.623470159854974	3.00693996889664e-10	PHG
TMC7	0.48109099418755	1.50500230687714e-10	PHG
TMC8	0.667612441461251	5.00847149420577e-10	PHG
TMCC1	0.076289847582399	0.0098090560213904	ACC
TMCC1-DT	-0.19199104674078	0.0035343960548682	TCX
TMCC2	0.306086437096179	1.73188917405093e-07	TCX
TMCC3	0.465600459067136	3.08538329874112e-09	PHG
TMCO1	-0.117901089337536	0.0049274278989659	IFG
TMCO1-AS1	0.235048843121391	0.0192394243613815	PHG
TMCO4	0.421108585505662	4.11870463818774e-06	TCX
TMCO6	0.181445457043902	1.47575213663449e-06	PHG
TMED1	0.215124565782503	0.0012607795058824	PHG
TMED10	0.362265996901702	2.2328949218024602e-14	PHG
TMED11P	0.113638285505576	0.494712541843045	STG
TMED2	-0.0525372204656938	0.292081082900148	STG
TMED2-DT	0.265132365983377	0.000491435976882	PHG
TMED3	-0.0583128202754271	0.0858360274542583	ACC
TMED4	-0.123527929669926	0.0003680967034398	PCC
TMED5	0.238022117401517	0.0047212419106509	TCX
TMED7	0.134020235411026	0.0377415637845263	PHG
TMED8	-0.170265331118958	2.61028078473897e-05	TCX
TMED9	0.141081142721417	0.0001462550643618	TCX
TMEFF1	-0.585820760540447	1.02616909043568e-05	TCX
TMEFF2	-0.233631442827896	0.0005187102075153	TCX
TMEM100	0.365674490655322	0.0050132902576696	TCX
TMEM101	-0.0783076134080942	0.0003465265896589	DLPFC
TMEM102	0.328256048406318	0.005801847472692	PHG
TMEM106A	0.570566026144929	5.61005673349688e-10	PHG
TMEM106B	-0.0827447048128604	0.22105673824871	TCX
TMEM106C	0.230394837884719	1.71862731038309e-06	TCX
TMEM107	-0.185699891562124	2.13174800478801e-07	ACC
TMEM108	-0.205797070560935	5.97099699077275e-06	PHG
TMEM108-AS1	0.474470060974122	0.0089479258133673	TCX
TMEM109	0.214610384250912	2.22804118281291e-07	TCX
TMEM11	0.111013217488555	0.0062514740730261	TCX
TMEM11-DT	-0.226422386645762	0.0303711588932229	FP
TMEM115	0.178460743469945	4.92121917974741e-05	TCX
TMEM116	-0.124723442372891	4.27840057968374e-06	DLPFC
TMEM117	-0.147891789939171	0.0127641431756985	TCX
TMEM119	0.575534562701892	2.83126952883348e-08	PHG
TMEM120A	0.319692258206232	7.29598616130463e-10	TCX
TMEM120B	-0.0627603804920254	0.121015577318489	DLPFC
TMEM121	-0.237187725688551	0.0001130784217392	PHG
TMEM121B	-0.350338120337367	1.49264688058179e-08	PHG
TMEM123	0.425499108098061	1.80314637849833e-08	PHG
TMEM123-DT	-0.0776881103328684	0.618149500569742	TCX
TMEM125	-0.420326121578896	0.0268254133204896	TCX
TMEM126A	-0.285266769485848	3.00494401484814e-07	PHG
TMEM126B	-0.23106842913554	1.78327490080872e-06	PHG
TMEM127	0.0561591280724452	0.204857055096871	FP
TMEM128	-0.246824247820718	0.0008488239038516	TCX
TMEM129	0.154820824511871	0.0235435204558358	TCX
TMEM130	-0.41980714412443	1.2423183474387e-05	TCX
TMEM131	-0.0650521833749771	0.0163657148194541	ACC
TMEM131L	-0.0697811274896738	0.253252116739334	TCX
TMEM132A	0.219291249217637	0.0002269399200482	TCX
TMEM132B	-0.313722677424037	1.05805538689513e-11	PHG
TMEM132C	0.0974581565502346	0.0616178881932134	PHG
TMEM132D	-0.4864182336815	1.5784383296548102e-14	PHG
TMEM132D-AS1	-0.266852350353432	0.0031915098458784	PHG
TMEM132D-AS2	-0.140646625257803	0.243842000383969	FP
TMEM132E	-0.100997038337241	0.104271175305584	DLPFC
TMEM132E-DT	-1.23199153148546	1.3532737413780001e-11	TCX
TMEM134	-0.0968147494942722	0.013783063855211	ACC
TMEM135	-0.18283662708075	8.09661792686549e-05	TCX
TMEM138	0.0742712895457536	0.0212060919296865	PHG
TMEM140	0.458430870140403	3.38714708575927e-12	PHG
TMEM141	-0.209742791861764	0.001841993901672	TCX
TMEM143	-0.113520740745241	0.021602217904975	PCC
TMEM144	0.551781672784031	1.11536835663133e-05	PHG
TMEM145	-0.115915548215347	0.0503898891096961	PCC
TMEM147	0.158365168589929	0.0001046186055345	TCX
TMEM147-AS1	-0.274812225420197	0.0077821243495068	TCX
TMEM14A	-0.375349359077489	6.67443468501906e-07	PHG
TMEM14B	-0.25180603920968	1.80686529115224e-05	TCX
TMEM14B-DT	0.164051041573467	0.147670334913072	PHG
TMEM14C	0.114009673952676	0.001355524275138	ACC
TMEM14EP	0.165669237242883	0.0024631876389506	PHG
TMEM150A	0.389100695607511	7.623389694805339e-11	TCX
TMEM150C	-0.182876835476256	0.0002499610694536	PHG
TMEM151A	-0.199705651395591	0.022339694385248	TCX
TMEM151B	-0.283694890579073	5.87604610363099e-05	PHG
TMEM154	0.327996337978645	0.0050422958741265	PHG
TMEM156	0.49932836491452	2.69950793304674e-05	PHG
TMEM158	-0.349195239487297	6.14718447641566e-05	PHG
TMEM160	-0.405589401278166	3.16364572522704e-05	PHG
TMEM161A	0.138346419491777	0.0047343407399835	TCX
TMEM161B	-0.208389154060727	0.0026417479829928	TCX
TMEM161B-DT	-0.125785860830391	0.0564933776642016	TCX
TMEM163	-0.339800252054998	2.52801035990147e-09	PHG
TMEM164	0.186197768370535	0.0008251853235954	TCX
TMEM165	0.34926365802227	3.95915765887723e-08	PHG
TMEM167A	-0.0916459036261346	0.0290215984185866	STG
TMEM167B	-0.0868288975874769	0.0024958591783525	ACC
TMEM167B-DT	-0.11505683894654	0.263534028262243	PCC
TMEM168	-0.0734223779770904	0.322985180625241	TCX
TMEM169	-0.486467321649855	1.64103322691434e-08	TCX
TMEM17	-0.513752778783806	4.86915827123546e-13	TCX
TMEM170A	0.29755179207735	1.18728829577615e-10	PHG
TMEM170B	-0.100852843125316	0.0149543675819124	PHG
TMEM171	-0.253774919877459	0.152763795999622	TCX
TMEM175	-0.14888239543161	0.0938108010418758	TCX
TMEM176A	0.555276484198552	7.82009839276924e-07	TCX
TMEM176B	0.381619031404416	0.0007355232451206	TCX
TMEM177	-0.382050548447165	3.8273212864861e-06	TCX
TMEM178A	-0.49416210951576	9.40398374463257e-14	PHG
TMEM178B	-0.41076909445988	5.44612955880601e-07	TCX
TMEM179	-0.268255490438507	4.28993906358859e-05	PHG
TMEM179B	0.13045300399888	0.0038513319701691	TCX
TMEM18	-0.230882668401689	0.0003077062313274	TCX
TMEM181	-0.1343134138356	0.001042317674261	TCX
TMEM182	-0.131403883025738	0.14246799259996	PHG
TMEM183A	-0.317578044042119	6.30719575606324e-08	PHG
TMEM184B	0.324914147985791	4.76262511401407e-10	TCX
TMEM184C	0.0923536331640582	0.002697373821335	ACC
TMEM185A	-0.111840723607906	0.0116492098178146	PHG
TMEM185B	0.215506950610267	1.81134544532905e-08	TCX
TMEM186	-0.101716922399723	0.0208551562964684	PHG
TMEM187	0.133966728574415	0.0520867784966426	IFG
TMEM19	0.105154507326838	0.0007809233506819	DLPFC
TMEM191A	-0.418934745746125	1.19938313605994e-06	PHG
TMEM191B	-0.431813185889409	0.0315080145405476	PCC
TMEM191C	-0.303529200360702	0.0058162024669308	IFG
TMEM192	-0.0603030405898988	0.0695312455814288	FP
TMEM196	-0.640522002183831	1.96483068147514e-11	TCX
TMEM198	-0.153924456046169	0.0065191520996698	PHG
TMEM198B	0.232884341128844	4.5213922671053e-05	PHG
TMEM200A	-0.482245885918971	2.21023276572796e-05	TCX
TMEM200B	0.311295708571749	0.0163600134734202	PHG
TMEM200C	-0.305116511681084	1.45337911015112e-07	PHG
TMEM201	0.0802208514549081	0.182771749281985	STG
TMEM202-AS1	0.203338741822204	0.0190238702238354	PHG
TMEM203	-0.145597197937906	9.1115324779775e-05	PHG
TMEM204	0.481645350890452	1.01600079341471e-06	TCX
TMEM205	-0.0985613512558761	0.0032624729432748	ACC
TMEM208	-0.143185102311363	0.0002357256146118	PHG
TMEM209	-0.175525173932526	3.84372667490623e-06	ACC
TMEM213	0.167947862761301	0.183540084612654	PHG
TMEM214	0.094024166915081	0.0099491683874053	TCX
TMEM215	-0.323372286137744	0.114215703001414	TCX
TMEM216	0.438782263821155	3.4690233495125497e-11	TCX
TMEM218	0.194051244983394	7.64994715011682e-06	PHG
TMEM219	0.164450908524325	0.0047041830176796	TCX
TMEM220	0.324155692120571	0.0001207748698687	PCC
TMEM220-AS1	0.440982874398627	9.43518982654747e-05	PHG
TMEM221	0.299865689827636	5.20289078318333e-05	TCX
TMEM222	-0.0909171163745368	0.0029515211632709	DLPFC
TMEM223	-0.118310119197787	0.0070840121808345	TCX
TMEM229A	0.175377628212193	0.001246606814044	ACC
TMEM229B	-0.182782475878477	0.0001833367070724	PHG
TMEM229BP1	-0.15463026287306	0.142557173676204	FP
TMEM230	0.0546499827658282	0.0656312991413965	ACC
TMEM231	0.153867594532044	5.90747505327236e-05	PHG
TMEM231P1	-0.128686523244742	0.1819052044553	TCX
TMEM232	-0.291797793339628	2.10356036192464e-06	TCX
TMEM233	-0.548245178509791	0.0492523782527994	ACC
TMEM234	-0.144382077281207	8.67952936248267e-06	DLPFC
TMEM235	0.501004342453097	2.4705590936106e-05	PHG
TMEM237	-0.0794057216736102	0.094239193602437	IFG
TMEM238	0.272085519243982	0.0120977680185521	TCX
TMEM240	-0.304644708097527	3.78496113030011e-07	PHG
TMEM242	-0.238060210898165	5.25013236757797e-07	PHG
TMEM243	0.18909043148871	0.0159766379986205	TCX
TMEM244	-0.147953686725015	0.171527109276902	PHG
TMEM245	0.138197587508693	0.0004264395353466	FP
TMEM246-AS1	-0.282107198927284	0.0143692230048996	IFG
TMEM248	0.0673466528348285	0.0084108075311976	PHG
TMEM25	-0.190621873970141	0.0002507599500838	PHG
TMEM250	0.0909651599923711	0.134874388135259	TCX
TMEM252	0.0427720029875909	0.876706055028445	TCX
TMEM254	-0.0810743791777169	0.0586810271531226	IFG
TMEM254-AS1	0.1129016430977	0.103119856836005	PHG
TMEM255A	0.473309881000747	2.59692994644726e-09	PHG
TMEM255B	0.225597871157839	0.0100147266845452	PHG
TMEM256	-0.206775996138472	0.0047306297197728	STG
TMEM258	0.12221014016149	0.0137571161110823	IFG
TMEM259	-0.122407482291484	0.0377341374377928	FP
TMEM26	0.561991036555663	7.77965739334319e-05	TCX
TMEM260	-0.16172301470236	0.0023730158611996	TCX
TMEM263	0.146858786737319	4.70632912053997e-05	PCC
TMEM263-DT	-0.147372953355168	0.148269694938079	IFG
TMEM266	-0.400240889148303	7.70971722360599e-14	PHG
TMEM267	-0.154784140057281	0.014125456516872	STG
TMEM268	-0.25037040979865	1.37240455384784e-05	PHG
TMEM269	-0.30934381872614	0.011185595886551	FP
TMEM271	-0.399016985500977	2.08940861868098e-09	PHG
TMEM272	0.31465101450741	0.0413858428086069	PCC
TMEM273	0.542317678831285	2.14314667557838e-08	PHG
TMEM275	0.43423881175758	0.0002634320901065	TCX
TMEM278	0.345926679506671	0.0641620855261482	IFG
TMEM30A-DT	-0.376993486111389	0.0062213977126105	TCX
TMEM33	-0.120192615647747	0.0010277904368156	TCX
TMEM35A	-0.423106312907443	7.2464976065096e-07	TCX
TMEM38A	-0.341998023104957	1.27288923931271e-08	PHG
TMEM38B	0.200286747912489	0.0019859421071157	PHG
TMEM39A	0.291279046528272	1.60649150228764e-07	TCX
TMEM39B	-0.131096897408545	0.000726424294207	PHG
TMEM41A	-0.0631423309216288	0.116695361625272	IFG
TMEM41A-DT	0.241277783236858	0.0009648845919412	DLPFC
TMEM41B	-0.0693709453658649	0.0242337689309275	ACC
TMEM42	-0.0430390007050048	0.370549332304497	STG
TMEM43	0.258195968115379	8.24181223076268e-14	TCX
TMEM44	0.151258200053132	0.0289211871774191	TCX
TMEM44-AS1	-0.254281319637746	0.0150317414158258	TCX
TMEM45A	0.407698356371697	2.62848989082349e-05	TCX
TMEM45B	0.561126474948344	1.24542307253561e-08	TCX
TMEM47	0.338574013314547	0.0022130988502849	TCX
TMEM50A	-0.0586251475720356	0.160221496169745	STG
TMEM50B	-0.0702085644238313	0.0080254993199578	DLPFC
TMEM51	0.342343213580881	0.0006850935686691	TCX
TMEM51-AS1	-0.494364738951883	9.75971122014257e-08	ACC
TMEM52	0.224615101462394	0.150803051612768	TCX
TMEM52B	-0.914157934616598	3.34536386604306e-10	TCX
TMEM53	-0.08977449416285	0.0146750084667163	PCC
TMEM54	0.281718574714187	1.4737199034472e-05	TCX
TMEM59	-0.0772136542794177	0.0957084691684508	STG
TMEM59L	-0.379529831703754	2.16250962014283e-07	PHG
TMEM60	-0.168097588559946	0.0108561916763217	STG
TMEM61	0.0492573700503494	0.831720462041278	TCX
TMEM62	-0.112526282875551	0.0017899408460754	PHG
TMEM63A	0.542994868241018	2.27700668413157e-07	PHG
TMEM63B	-0.155795366580437	5.7048825301861e-05	PHG
TMEM63C	-0.186121710640122	0.0053519663922	PHG
TMEM64	0.274838882618436	3.43504845974121e-07	PHG
TMEM65	-0.205322014462008	4.41373312547876e-05	TCX
TMEM67	-0.205874647877837	0.0002094361556559	TCX
TMEM68	-0.0917866556672089	0.0005822901221962	DLPFC
TMEM69	-0.118889423521553	0.0001332454067226	PCC
TMEM70	-0.311257415316065	1.89608259371495e-05	PHG
TMEM71	0.413283527914384	0.0009655025374205	PHG
TMEM72	-0.606254738956311	0.0029824750353403	TCX
TMEM72-AS1	-0.366413462618949	0.0008256976077026	TCX
TMEM74	0.465121015208704	1.16732974539591e-17	ACC
TMEM74B	-0.235165929769265	0.006819564912343	TCX
TMEM79	0.333009038385419	9.36848564214923e-05	PHG
TMEM80	0.193960944654412	2.36435939402137e-05	ACC
TMEM81	0.414907366974103	0.0001776896128139	TCX
TMEM86A	-0.282783634065361	0.0001301965157006	TCX
TMEM86B	-0.232954667135505	0.108346912329746	FP
TMEM87A	0.180584795880319	0.0001499621552878	PHG
TMEM87B	-0.0532259838905262	0.132466869958156	ACC
TMEM88	-0.258349610527249	0.0032536434912496	DLPFC
TMEM8B	-0.187991458833222	0.0001148374211618	TCX
TMEM9	-0.190766083900328	5.16865150884603e-09	PHG
TMEM91	0.198481763201899	0.0129412533742642	TCX
TMEM94	-0.139196856087956	0.0084472140513098	ACC
TMEM97	-0.17813675580595	0.0015692620364109	PHG
TMEM98	0.528212356286767	1.4050603814778e-08	PHG
TMEM9B	-0.0869493775323287	0.0451436709853376	FP
TMEM9B-AS1	0.239507338213894	0.0013929215730577	PHG
TMF1	-0.108358014468644	0.0369293235062204	TCX
TMIE	0.206299948950555	0.0505871774520097	TCX
TMIGD3	0.287301334919673	0.0093858562622521	ACC
TMLHE	-0.0819097017082275	0.0416501928017297	IFG
TMOD1	-0.222362409500004	7.43508648495471e-05	PHG
TMOD2	-0.183449678691105	4.617606532562151e-09	PHG
TMOD3	0.357636142241184	1.01912174545978e-08	TCX
TMPO	0.0908511941806678	0.028580421411053	ACC
TMPO-AS1	0.296936225495795	0.0035539597170762	PHG
TMPPE	-0.234775098437613	0.0308923048775652	TCX
TMPRSS11A	-0.190860745031364	0.103675421012871	PHG
TMPRSS11CP	-0.136113036368841	0.308019888607592	STG
TMPRSS11D	-0.14559414159347	0.117932829476775	PHG
TMPRSS11F	-0.104038481289257	0.484869704401903	STG
TMPRSS11GP	-0.119571482896488	0.391015532921404	FP
TMPRSS3	0.780118373678105	9.90387293584792e-07	TCX
TMPRSS5	0.675584528805291	2.93923019701974e-07	PHG
TMPRSS6	-0.282796202031282	0.0023793733692596	ACC
TMPRSS9	-0.463235975815359	0.0007303122016259	FP
TMSB10	-0.301942837110261	6.08587213634097e-07	PHG
TMSB15B	-0.502484799689338	0.0001254217510442	TCX
TMSB15B-AS1	-0.381765799023921	8.27597200302002e-05	STG
TMSB4X	-0.13367609165701	0.0411684726458507	FP
TMSB4XP4	-0.239130749047412	0.0614592320244252	IFG
TMSB4XP8	-0.29689362892978	0.002360632184245	PCC
TMSB4Y	-0.59247266535441	0.0001651196974316	TCX
TMT1A	0.474708022900617	2.12784684199252e-06	TCX
TMT1B	1.08785678424154	4.2999835417250003e-16	TCX
TMTC1	0.230830554106371	0.0077786807933198	TCX
TMTC2	0.444403349928543	4.62010517319837e-11	PHG
TMTC3	-0.083857332736673	0.0299069328193741	PHG
TMTC4	0.222630538279705	0.0060530004926644	PHG
TMUB1	0.274277750826486	8.61149398300563e-05	TCX
TMUB2	-0.0962197710078305	1.08669238942375e-06	DLPFC
TMX1	0.362869765740363	1.65098102200579e-06	TCX
TMX1P1	-0.1667062429593	0.129571110804642	FP
TMX2	-0.0824930896605887	0.0034770735242735	PCC
TMX2P1	0.0155551144829369	0.803744575659257	PHG
TMX3	-0.202192581444248	5.16080121299397e-05	STG
TMX4	-0.32272406725131	3.2012936153075e-08	TCX
TMX4-AS1	0.365196919835926	0.0036660259715184	PHG
TNC	1.07791284186896	1.2008486246128e-11	PHG
TNFAIP1	0.0937855028220085	0.0038116734972491	TCX
TNFAIP2	0.321381327346182	2.22222982801115e-06	PHG
TNFAIP3	0.485195458013764	4.51970300148095e-05	PHG
TNFAIP6	0.679117596655571	1.46928264753913e-06	TCX
TNFAIP8	0.622105883309786	1.68128020474559e-07	PHG
TNFAIP8L1	-0.182542982620513	0.0043678138845863	PHG
TNFAIP8L2	0.410715830795034	1.50449445787006e-05	PHG
TNFAIP8L3	-0.266755226140305	5.59868274121097e-05	PHG
TNFRSF10A	0.804939794331825	3.35960296214227e-09	TCX
TNFRSF10B	0.468532361164038	7.837600677472e-08	TCX
TNFRSF10D	1.1120270093344	2.78322860491552e-09	TCX
TNFRSF11A	-0.391944692002148	6.85446055812837e-06	TCX
TNFRSF11B	1.19643943580762	1.6388785162143098e-11	TCX
TNFRSF12A	1.21781863190263	5.4075498663293805e-14	TCX
TNFRSF13C	0.46549716940229	0.0017416179251584	PHG
TNFRSF14	0.161152264973371	0.0125043778249735	PHG
TNFRSF14-AS1	0.391062447112653	0.0048907460970001	STG
TNFRSF18	-0.517530940324002	0.0008519775469	PCC
TNFRSF19	0.238386768436115	3.73937194213874e-05	PHG
TNFRSF1A	0.664479309447792	8.82127789526096e-09	TCX
TNFRSF1B	0.687869456724749	5.67750966892976e-08	PHG
TNFRSF21	-0.353843865381076	5.4146926437447705e-09	TCX
TNFRSF25	0.186068539484627	0.126229070182914	TCX
TNFRSF4	0.131105152860425	0.308810271507123	PCC
TNFRSF8	0.31721724702275	0.312791239860234	PCC
TNFSF10	0.458288314216056	0.0006865070335519	PHG
TNFSF12	0.313519600554661	2.23883609737613e-07	TCX
TNFSF13	0.186353981954092	0.0116690626000686	TCX
TNFSF13B	-0.143187073269551	0.132099475115112	ACC
TNFSF18	-0.330735104503438	0.0138726171772042	PHG
TNFSF4	-0.120290625885097	0.0111102275751201	DLPFC
TNFSF8	0.689600511447266	4.47472811060413e-08	PHG
TNFSF9	-0.3090988656788	0.0184437485973214	FP
TNIK	0.106542898912619	0.0245963859641174	PHG
TNIP1	0.174970194226588	1.15913191444868e-06	TCX
TNIP2	0.644966017530495	3.42685588470821e-13	TCX
TNIP3	-0.417122890863095	0.0021942548859434	IFG
TNK1	-0.190229477717616	0.0601280984842466	PCC
TNK2	0.21305411096162	0.0032081463559106	TCX
TNK2-AS1	0.414265080784895	0.0020939014301303	PHG
TNKS	0.0866061121327846	0.0014277742640262	FP
TNKS2	0.0988246306891361	0.0003557123896529	PCC
TNNC1	0.29947572328945	0.21259065519437	TCX
TNNC2	0.271979603278203	0.0052307861871869	TCX
TNNI3K	-0.659751148279474	4.88861778804421e-06	TCX
TNNT1	-0.583435868688938	1.4734993048421901e-09	PHG
TNNT2	-0.128699586661503	0.291413148819576	PCC
TNPO1	0.191643720274611	0.000116026169951	TCX
TNPO1P1	-0.185415692787493	0.0618522366657933	FP
TNPO2	-0.0750327682640579	0.0973434931924975	PHG
TNPO3	-0.0676615887923946	0.0008890505249528	DLPFC
TNR	-0.187054474395341	0.0691470533743988	TCX
TNRC18	0.140999163473069	0.0926730719840268	STG
TNRC18-AS1	0.395197265286478	0.0004759550595976	PHG
TNRC18P1	-0.194301948995371	0.0808444055730675	FP
TNRC6A	0.110906582612162	2.60974552700442e-05	PHG
TNRC6B	0.139395407401699	1.70477483735453e-07	PHG
TNRC6C	0.120219786559814	0.0005506777495339	PHG
TNS1	0.563104655666502	1.09174605817754e-09	PHG
TNS2	0.37946362503857	6.21437907940812e-06	PHG
TNS2-AS1	0.318747641422064	5.51977395734021e-06	PHG
TNS3	0.595714518898084	5.8211785805122e-07	TCX
TNXB	0.391686342122973	5.90951070079542e-06	TCX
TOB1	0.389477245447711	3.5168969694183703e-10	PHG
TOB1-AS1	-0.133279714632862	0.104165360411729	IFG
TOB2	0.460484800990282	8.0585506823564e-11	PHG
TOE1	-0.0730121306021152	0.0811785757619417	ACC
TOGARAM1	-0.196102035562562	0.0003074805099844	TCX
TOGARAM2	0.57584541514987	1.19628784767367e-05	PHG
TOLLIP	-0.186772522254259	0.0003093650512361	PHG
TOLLIP-DT	-0.211478392696922	0.0919384456843807	TCX
TOM1	-0.108124682305699	0.0719496397083793	TCX
TOM1L1	-0.28854636352725	2.15212869731773e-09	PHG
TOM1L2	-0.109083701422035	0.0257592102165944	TCX
TOMM20	-0.453934813596245	2.63288360238393e-13	TCX
TOMM22	-0.138053263472266	0.0059653191990242	STG
TOMM22-DT	-0.181917826791377	0.0011576827041467	TCX
TOMM34	-0.267304143811003	0.0001068866683354	PHG
TOMM40	-0.157412251410241	2.02824624416652e-05	PCC
TOMM40L	-0.215752953451045	0.0004433568327406	TCX
TOMM40P4	-0.117801543953425	0.302824867885509	FP
TOMM5	-0.301168574937616	8.53706122068635e-05	TCX
TOMM7	-0.153143999250076	0.0087139420598057	FP
TOMM70	-0.302952153721656	7.70013947011214e-11	TCX
TONSL	0.198793865645865	0.0105720120409341	TCX
TOP1	0.0713775040469784	0.0930208234218312	TCX
TOP1MT	0.116576788929185	0.0484894181679155	IFG
TOP2B	-0.144971517651548	0.0117196495944817	TCX
TOP3A	0.0712446665693953	0.0333118503217401	STG
TOP3B	0.171710370521139	0.0928978976644937	PHG
TOP6BL	-0.193906101323332	1.6641019359007e-06	PHG
TOPBP1	-0.118499895620965	0.0020555469430155	STG
TOPORS	0.206623005855995	0.0010694853054344	TCX
TOR1A	-0.17096092023869	2.85202677178668e-08	PHG
TOR1AIP1	0.237135571791334	6.43551730927925e-11	PHG
TOR1AIP2	0.158034331273671	5.27492867005332e-09	PHG
TOR1B	0.153789224293503	1.6273846480785e-05	TCX
TOR2A	0.168275290449117	0.0022131061985657	TCX
TOR3A	0.158237619909172	7.17363563480263e-05	TCX
TOR4A	0.517337950687317	1.66768227551539e-06	PHG
TOX	-0.350512467114829	8.88577754742023e-09	PHG
TOX-DT	-0.26839567406692	7.64842733756586e-06	PHG
TOX2	-0.285389452895774	0.0017734742634054	TCX
TOX3	-0.547444533321207	4.51988127649134e-10	TCX
TOX4	-0.108167555427243	0.0011150925724396	TCX
TP53	0.454345658798581	3.2306982868028403e-09	PHG
TP53AIP1	-0.308434623198332	0.0117512894791662	IFG
TP53BP1	-0.209584192816403	0.0041869202108861	TCX
TP53BP2	0.327661511225279	0.0002089009332265	TCX
TP53I11	0.129082981185987	0.29154511516873	FP
TP53I13	0.199862698629151	0.0037967951113386	TCX
TP53I3	0.51129986454729	4.2994853457739096e-11	TCX
TP53INP1	0.376696870072876	7.92687197464308e-11	PHG
TP53INP2	-0.262865616438865	0.0599899765273974	TCX
TP53RK	0.118216541836864	3.815761651147e-05	ACC
TP53TG1	-0.0665581569017122	0.387112003921572	IFG
TP53TG3D	-0.034173956806425	0.898812034625085	TCX
TP53TG5	-0.337228217113165	0.0003797207431746	TCX
TP73	0.469770915292312	7.48448497174431e-05	PHG
TPBG	-0.437230781795344	3.86343757418678e-05	PHG
TPBGL	-0.575691366595236	1.69377063111242e-05	TCX
TPBGL-AS1	-0.541734973197203	0.0001227398628697	TCX
TPCN1	-0.20697596970228	0.0006334037563047	PCC
TPCN2	-0.0895336322704452	0.115796905130415	FP
TPD52	-0.258311130920541	3.0091902172958e-05	PHG
TPD52L1	0.753528725502731	1.83825073225756e-11	TCX
TPD52L2	0.161563904175122	0.0001925760895066	TCX
TPGS1	-0.203021294586632	0.015958482056899	FP
TPGS2	-0.172398182412981	3.02884782837356e-07	TCX
TPH1	-0.276919072030889	0.165043268728631	IFG
TPH2	-0.557023939796117	3.59508159112788e-05	IFG
TPI1	-0.430063798651592	7.8668738242063e-14	PHG
TPI1P1	-0.412037633213481	1.89022683102571e-05	TCX
TPK1	-0.200445208494591	1.68754390142553e-05	PHG
TPM1	-0.112594839132819	0.0620916001492086	TCX
TPM2	0.465307286635595	0.0001285098253118	TCX
TPM3	-0.104533344247135	0.0001319814981986	PHG
TPM3P7	0.225677719037209	0.024401467009424	PHG
TPM3P9	0.289405266353384	5.29978976784268e-05	PHG
TPM4	0.139592614169094	0.0014539826794043	PHG
TPM4P2	-0.470907389963767	4.02425216890161e-05	TCX
TPMT	-0.262226387752956	1.4264531065572e-08	PHG
TPMTP2	0.408848067815886	4.12836826580593e-05	PHG
TPO	-0.372183940044875	0.0072202593524962	IFG
TPP1	0.17823970089464	0.0055846214087174	PHG
TPP2	-0.101222795003959	8.36447986092101e-05	ACC
TPPP	0.120486106164138	0.116012504114883	STG
TPPP3	0.395589501163233	4.47189001331533e-05	PHG
TPR	-0.153543064991837	0.0262592721072228	TCX
TPRA1	0.230501714226709	3.69975592405864e-05	TCX
TPRG1	0.305161217080778	0.0038879411867924	PHG
TPRG1L	-0.145738413630788	0.0010240024812641	PHG
TPRKB	-0.117463718978883	0.0231001569583906	FP
TPRN	0.264243410978854	2.4603033210474e-05	PHG
TPST1	0.279254397633794	0.005124349653485	TCX
TPST2	0.367960610835508	8.457982053015431e-09	TCX
TPT1	0.335585496383947	2.93363310977489e-06	TCX
TPT1-AS1	-0.0939295186448961	0.019661761092633	ACC
TPT1P5	-0.165065462163654	0.200213297456395	FP
TPT1P9	0.197658345772186	0.024858270436978	TCX
TPTE2	-0.331995948889088	0.0144774114837738	FP
TPTE2P1	-0.544998866421066	4.64601496005123e-08	TCX
TPTE2P3	-0.254209720536364	0.0313740005184716	IFG
TPTE2P5	-0.197634153094746	0.0001655708795443	STG
TPTEP1	0.422857043133118	3.42581676063299e-08	PHG
TPTEP2	0.152745154421386	0.0048802688257969	PHG
TPX2	-0.409201177157966	1.45855712061539e-06	IFG
